id,domanda,reale,alternative_json
3240,do the aleutian islands cross the international date line,true,"[{""domanda_alt"": ""do the aleutian islands cross the international date line"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.756791513669089, ""false"": 0.2430768215478707, ""altro"": 5.000446904128792e-05}, ""ordine"": null}, {""domanda_alt"": ""Do the Aleutian Islands extend across multiple calendar dates simultaneously due to their geographical location in relation to time zones?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.26448252804580713, ""false"": 0.7350948498504308, ""altro"": 0.00021291805799561516}, ""ordine"": null}, {""domanda_alt"": ""Do the Aleutian Islands extend across the boundary between two consecutive calendar days?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.15640747802898564, ""false"": 0.8433247149200129, ""altro"": 0.00011576792738956087}, ""ordine"": null}, {""domanda_alt"": ""Do the Aleutian Islands extend into a different day than the rest of Alaska as a result of their geographical location relative to the International Date Line?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.34941562477068255, ""false"": 0.6503424799520431, ""altro"": 8.864735868316679e-05}, ""ordine"": null}, {""domanda_alt"": ""Do the Aleutian Islands span across the boundary between two consecutive calendar days as defined by the International Date Line?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.2288946325365182, ""false"": 0.7707290081429294, ""altro"": 0.00015188078705798014}, ""ordine"": null}, {""domanda_alt"": ""Are the Aleutian Islands positioned such that they straddle different days according to the global calendar?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.6524354155736629, ""false"": 0.3473317260986312, ""altro"": 8.207373680139408e-05}, ""ordine"": null}, {""domanda_alt"": ""Do the Aleutian Islands extend into a different calendar day than the rest of Alaska?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.4092131453069397, ""false"": 0.5904391206021324, ""altro"": 0.00013158882867171537}, ""ordine"": null}, {""domanda_alt"": ""Are the Aleutian Islands situated on a side of the Earth that is east of or west of the meridian marking the boundary between two consecutive calendar days as per international convention?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.18057765337750742, ""false"": 0.8009680833547608, ""altro"": 0.018106325707882433}, ""ordine"": null}, {""domanda_alt"": ""Are the Aleutian Islands situated on opposite sides of the International Date Line?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.7088792281829482, ""false"": 0.2910453786205224, ""altro"": 2.3579864350038977e-05}, ""ordine"": null}, {""domanda_alt"": ""Do the Aleutian Islands extend into a different calendar day than the surrounding landmasses?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.30205056920926615, ""false"": 0.6977204514754087, ""altro"": 9.525952422485557e-05}, ""ordine"": null}, {""domanda_alt"": ""Are the Aleutian Islands situated on opposite sides of the International Date Line?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.7088792281829482, ""false"": 0.2910453786205224, ""altro"": 2.3579864350038977e-05}, ""ordine"": null}]"
3241,is there a run rule in ncaa softball,true,"[{""domanda_alt"": ""is there a run rule in ncaa softball"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9993091611023023, ""false"": 0.0006873589856821573, ""altro"": 2.481213773728964e-06}, ""ordine"": null}, {""domanda_alt"": ""Are there specific regulations governing running plays in NCAA softball?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00037016693002038986, ""false"": 0.9995676690998697, ""altro"": 4.6700839689805735e-05}, ""ordine"": null}, {""domanda_alt"": ""Are there specific rules governing runs in NCAA Softball?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9976013895470076, ""false"": 0.002391562145229522, ""altro"": 4.559829438562018e-06}, ""ordine"": null}, {""domanda_alt"": ""Are there specific rules regarding running in NCAA softball games?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.01510781422145998, ""false"": 0.9845373699908487, ""altro"": 0.00026944607113176135}, ""ordine"": null}, {""domanda_alt"": ""Does the NCAA have a specific regulation governing runs in softball?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9887424323947122, ""false"": 0.011244649386736309, ""altro"": 7.55964391042054e-06}, ""ordine"": null}, {""domanda_alt"": ""Does the NCAA Softball league have a specific regulation regarding running?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.008606651569389393, ""false"": 0.9911005062463046, ""altro"": 0.00019191659455453555}, ""ordine"": null}, {""domanda_alt"": ""Are there specific rules governing running plays in NCAA softball?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0005118234273304078, ""false"": 0.9993940926969558, ""altro"": 7.200622841514068e-05}, ""ordine"": null}, {""domanda_alt"": ""Are there specific guidelines or regulations governing running plays in NCAA softball?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0008004696292740327, ""false"": 0.9990638681783677, ""altro"": 0.00010727526408883502}, ""ordine"": null}, {""domanda_alt"": ""Are there specific regulations governing running plays in NCAA Softball?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0005120746230169078, ""false"": 0.9993908821885563, ""altro"": 7.290390944127782e-05}, ""ordine"": null}, {""domanda_alt"": ""Are there specific rules governing running plays in NCAA Softball?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0006591627174435331, ""false"": 0.9992290771540917, ""altro"": 8.495879186703392e-05}, ""ordine"": null}, {""domanda_alt"": ""Are there established guidelines for running plays in NCAA softball?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0034532864821439782, ""false"": 0.9963633298028828, ""altro"": 0.0001281885363718673}, ""ordine"": null}]"
3242,are billy and nora from the thundermans twins,false,"[{""domanda_alt"": ""are billy and nora from the thundermans twins"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00013067855821014845, ""false"": 0.999864583107622, ""altro"": 3.1645359837862504e-06}, ""ordine"": null}, {""domanda_alt"": ""Do Billy and Nora Thunderman have a twin relationship in their family?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0003208084665654617, ""false"": 0.999673086591168, ""altro"": 3.909110973815764e-06}, ""ordine"": null}, {""domanda_alt"": ""Are Billy Thunderman and Nora Thunderman siblings in the family featured on the show The Thundermans?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9645920055243546, ""false"": 0.03538366724621013, ""altro"": 9.350817204155257e-06}, ""ordine"": null}, {""domanda_alt"": ""Are Billy and Nora siblings on The Thundermans?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.1441909907656528, ""false"": 0.8557340618508914, ""altro"": 2.353661877952622e-05}, ""ordine"": null}, {""domanda_alt"": ""Are Billy and Nora Thunderman siblings who share a twinship?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00011167066466800475, ""false"": 0.9998865079443698, ""altro"": 1.6000025984839805e-06}, ""ordine"": null}, {""domanda_alt"": ""Are Billy and Nora Thunderman siblings who share a common parent?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.8978318322398801, ""false"": 0.10212234301234492, ""altro"": 1.6146197587847926e-05}, ""ordine"": null}, {""domanda_alt"": ""Are Billy and Nora siblings in The Thundermans television series?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.12039010986660796, ""false"": 0.879545437748385, ""altro"": 2.0100739484000605e-05}, ""ordine"": null}, {""domanda_alt"": ""Are Billy and Nora siblings in the TV show The Thundermans?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.11182575048704742, ""false"": 0.8881020327571424, ""altro"": 2.1361624949883423e-05}, ""ordine"": null}, {""domanda_alt"": ""Are Billy and Nora Thunderman siblings who share a twin relationship?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 5.647655986792754e-05, ""false"": 0.9999421909315781, ""altro"": 1.3429732636025746e-06}, ""ordine"": null}, {""domanda_alt"": ""Are Billy and Nora siblings in The Thundermans?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.1957507641727787, ""false"": 0.8041789614720349, ""altro"": 2.1617060793730564e-05}, ""ordine"": null}, {""domanda_alt"": ""Are Billy and Nora siblings on the TV show The Thundermans?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.08343594525286005, ""false"": 0.9164985003771203, ""altro"": 2.0642059685010213e-05}, ""ordine"": null}]"
3243,does derek shepard die in grey's anatomy,true,"[{""domanda_alt"": ""does derek shepard die in grey's anatomy"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9052577464089089, ""false"": 0.09471252507643511, ""altro"": 1.204750740941091e-05}, ""ordine"": null}, {""domanda_alt"": ""Will Derek Shepherd meet a fatal conclusion during his storyline on Grey's Anatomy?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9924713158843517, ""false"": 0.007516261262773513, ""altro"": 7.591353212094862e-06}, ""ordine"": null}, {""domanda_alt"": ""Is Derek Shepherd a deceased character in Grey's Anatomy?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9957754216540939, ""false"": 0.00421925498900093, ""altro"": 3.806803199059015e-06}, ""ordine"": null}, {""domanda_alt"": ""Will Derek Shepherd meet his demise in Grey's Anatomy?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9723328679282444, ""false"": 0.027646270935356605, ""altro"": 9.207362586116913e-06}, ""ordine"": null}, {""domanda_alt"": ""Will Derek Shepherd meet his demise within the narrative of Grey's Anatomy?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.7837435187702756, ""false"": 0.21619364174666414, ""altro"": 2.0827865906903437e-05}, ""ordine"": null}, {""domanda_alt"": ""Does Derek Shepherd meet a fatal outcome during his storyline on Grey's Anatomy?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9937280766636918, ""false"": 0.006262987371397049, ""altro"": 4.98651555892348e-06}, ""ordine"": null}, {""domanda_alt"": ""Will Derek Shepherd meet his demise on Grey's Anatomy?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.962436774735145, ""false"": 0.0375374370330038, ""altro"": 1.1151288812530327e-05}, ""ordine"": null}, {""domanda_alt"": ""Will Derek Shepherd meet a fatal conclusion during his time on the medical drama series Grey's Anatomy?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9949079634986, ""false"": 0.005080865986607313, ""altro"": 6.876363718630617e-06}, ""ordine"": null}, {""domanda_alt"": ""Does Derek Shepherd meet his demise in Grey's Anatomy?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9840863268805448, ""false"": 0.015898101769083045, ""altro"": 6.758340754706738e-06}, ""ordine"": null}, {""domanda_alt"": ""Will Derek Shepherd meet a fatal outcome during his storyline on Grey's Anatomy?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9856727782188782, ""false"": 0.01431066448636076, ""altro"": 1.0449006555528496e-05}, ""ordine"": null}, {""domanda_alt"": ""Will Derek Shepherd meet his demise in Grey's Anatomy?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9723328679282444, ""false"": 0.027646270935356605, ""altro"": 9.207362586116913e-06}, ""ordine"": null}]"
3244,is there a town called radiator springs on route 66,false,"[{""domanda_alt"": ""is there a town called radiator springs on route 66"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.11725047282854317, ""false"": 0.8824866281599761, ""altro"": 0.00010992663638287849}, ""ordine"": null}, {""domanda_alt"": ""Does a town named Radiator Springs exist along the Route 66 highway?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.018982216117607913, ""false"": 0.9809804913253987, ""altro"": 1.5598840694568128e-05}, ""ordine"": null}, {""domanda_alt"": ""Does Route 66 have a municipal entity named after a heating device located within its geographical span?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.24389891798800903, ""false"": 0.7554478379311969, ""altro"": 0.00039078279395120713}, ""ordine"": null}, {""domanda_alt"": ""Are there any towns along Route 66 that go by the name Radiator Springs?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.03091257251467893, ""false"": 0.9688410160435342, ""altro"": 0.000176424299897265}, ""ordine"": null}, {""domanda_alt"": ""Does a community by the name of Radiator Springs exist along the historic Route 66?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.01919389532933254, ""false"": 0.9807732134665835, ""altro"": 1.3588753142625157e-05}, ""ordine"": null}, {""domanda_alt"": ""Does a place named Radiator Springs exist as a stopping point along the Route 66 highway?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.18802872460070352, ""false"": 0.8118296450179294, ""altro"": 4.166476975694081e-05}, ""ordine"": null}, {""domanda_alt"": ""Are there any settlements along Route 66 that are officially known by the name \""Radiator Springs\""?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.051718534696713996, ""false"": 0.947678594061544, ""altro"": 0.0004910944281384627}, ""ordine"": null}, {""domanda_alt"": ""Does a municipality with the name \""Radiator Springs\"" exist along the path of Route 66?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.019089827313214944, ""false"": 0.9808279868008556, ""altro"": 4.81323794415016e-05}, ""ordine"": null}, {""domanda_alt"": ""Does Route 66 have a designated town by the name of Radiator Springs?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.021338969802480866, ""false"": 0.9786115814658537, ""altro"": 2.795122319126398e-05}, ""ordine"": null}, {""domanda_alt"": ""Are there any settlements along Route 66 that bear the name Radiator Springs?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.051965657823623175, ""false"": 0.9472328923177177, ""altro"": 0.0006706455421699481}, ""ordine"": null}, {""domanda_alt"": ""Does Route 66 have a locality named Radiator Springs?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.6894120055569938, ""false"": 0.3104829869478916, ""altro"": 4.0822978672990436e-05}, ""ordine"": null}]"
3245,has scotland ever qualified for the world cup,true,"[{""domanda_alt"": ""has scotland ever qualified for the world cup"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.6387799180406335, ""false"": 0.3610893135569684, ""altro"": 4.142443104494102e-05}, ""ordine"": null}, {""domanda_alt"": ""Has Scotland at any point in history successfully met the qualification standards to participate in a World Cup tournament?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9890320126011193, ""false"": 0.010943406820955182, ""altro"": 9.980501645795796e-06}, ""ordine"": null}, {""domanda_alt"": ""Has Scotland participated in a World Cup tournament at any point in its history?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9760921912865205, ""false"": 0.023871501784869013, ""altro"": 1.311275646793581e-05}, ""ordine"": null}, {""domanda_alt"": ""Has Scotland successfully secured a spot in FIFA's global tournament throughout its history?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.038589573052518894, ""false"": 0.9613692972279815, ""altro"": 1.346803345273104e-05}, ""ordine"": null}, {""domanda_alt"": ""Has Scotland successfully entered a World Cup tournament in its history?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.969232007808234, ""false"": 0.030734642193535885, ""altro"": 1.3074722270629907e-05}, ""ordine"": null}, {""domanda_alt"": ""Has Scotland ever successfully participated in a FIFA World Cup tournament?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.4237867962678913, ""false"": 0.5760715744525873, ""altro"": 3.9570769724826855e-05}, ""ordine"": null}, {""domanda_alt"": ""Has Scotland achieved qualification to participate in a global football tournament at the highest international level?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.96622165821962, ""false"": 0.03358518412326853, ""altro"": 6.799061548158777e-05}, ""ordine"": null}, {""domanda_alt"": ""Has Scotland ever secured a spot in the global football championship tournament?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.992806012392369, ""false"": 0.007162756387999889, ""altro"": 1.1558300173193456e-05}, ""ordine"": null}, {""domanda_alt"": ""Has the national team of Scotland successfully earned a spot in the global soccer tournament that is held every four years?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.926721636275853, ""false"": 0.07297226449443094, ""altro"": 9.047129748120836e-05}, ""ordine"": null}, {""domanda_alt"": ""Has Scotland ever managed to secure a spot in the FIFA World Cup tournament?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9950395337169664, ""false"": 0.004938435924321844, ""altro"": 8.706945519309118e-06}, ""ordine"": null}, {""domanda_alt"": ""Has Scotland secured a place in the FIFA World Cup tournament at any point in its history?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.976606943242305, ""false"": 0.023331680794707908, ""altro"": 2.0895615545774744e-05}, ""ordine"": null}]"
3246,do your parents have to be dead to be an orphan,true,"[{""domanda_alt"": ""do your parents have to be dead to be an orphan"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.001195644737530758, ""false"": 0.9988008140878795, ""altro"": 2.6238838233148517e-06}, ""ordine"": null}, {""domanda_alt"": ""Must both biological parents have passed away in order for someone to be considered an orphan?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0012180790465373982, ""false"": 0.9987785175745669, ""altro"": 2.235785850089306e-06}, ""ordine"": null}, {""domanda_alt"": ""Are both biological parents of someone necessarily deceased in order for that person to be considered an orphan?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.001841630641091684, ""false"": 0.9981537517770961, ""altro"": 2.7745632563657046e-06}, ""ordine"": null}, {""domanda_alt"": ""Must both biological parents be deceased in order for someone to be considered an orphan?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0009538199018238073, ""false"": 0.9990435515086861, ""altro"": 2.001544413749684e-06}, ""ordine"": null}, {""domanda_alt"": ""Is being an orphan exclusively defined by the death of one's biological parents?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0045442265738354585, ""false"": 0.9954492174086681, ""altro"": 2.8983543603531497e-06}, ""ordine"": null}, {""domanda_alt"": ""Are individuals considered orphans only if their biological parents have passed away?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0002981763380280899, ""false"": 0.999700790954122, ""altro"": 8.699690268432426e-07}, ""ordine"": null}, {""domanda_alt"": ""Do one's parents necessarily need to pass away in order for a person to be considered an orphan?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0002631494819489862, ""false"": 0.9997358944264959, ""altro"": 1.027183351841295e-06}, ""ordine"": null}, {""domanda_alt"": ""Does one's parentage necessarily cease with the death of their biological parents in order for them to be considered an orphan?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.025076753495596908, ""false"": 0.9749036462262779, ""altro"": 7.052835925588585e-06}, ""ordine"": null}, {""domanda_alt"": ""Can a person only be considered an orphan if both of their biological parents are deceased?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0008973105799309214, ""false"": 0.9991007748619565, ""altro"": 1.2776881785561232e-06}, ""ordine"": null}, {""domanda_alt"": ""Are individuals considered orphans only if both their biological parents are deceased?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00022732959993178485, ""false"": 0.9997718320457405, ""altro"": 7.226401677695783e-07}, ""ordine"": null}, {""domanda_alt"": ""Can someone still be considered an orphan even if their parents are still alive?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00044372018415675846, ""false"": 0.9995524718736541, ""altro"": 2.7314451960062272e-06}, ""ordine"": null}]"
3247,can you call fair catch on a kickoff,true,"[{""domanda_alt"": ""can you call fair catch on a kickoff"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9787897575125072, ""false"": 0.02119371503353749, ""altro"": 7.887565738061467e-06}, ""ordine"": null}, {""domanda_alt"": ""Is it permissible to invoke the fair catch rule during a kickoff play?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9802702715235915, ""false"": 0.01969709691923776, ""altro"": 1.034619590790146e-05}, ""ordine"": null}, {""domanda_alt"": ""Is it permissible to invoke the fair catch rule during the kickoff?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9890262149833257, ""false"": 0.010961410442471654, ""altro"": 4.795063492029669e-06}, ""ordine"": null}, {""domanda_alt"": ""Is it permissible to invoke a fair catch provision during a kickoff?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9900019530204685, ""false"": 0.009978382192179154, ""altro"": 7.390510807535127e-06}, ""ordine"": null}, {""domanda_alt"": ""Can a fair catch be called on a kick that is initiated from behind one's own team's end zone?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.003812927350376192, ""false"": 0.9961491728205454, ""altro"": 2.137730415281835e-05}, ""ordine"": null}, {""domanda_alt"": ""Is it permissible to invoke the fair catch rule during a kickoff play in football?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9994189059572725, ""false"": 0.0005787846019059927, ""altro"": 1.6531134603628622e-06}, ""ordine"": null}, {""domanda_alt"": ""Can a fair catch signal be used to retrieve a kicked ball that has traveled the length of the field and been touched by a teammate?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0009979265766436854, ""false"": 0.9989812464246001, ""altro"": 1.1975747760426517e-05}, ""ordine"": null}, {""domanda_alt"": ""Is it permissible to invoke a fair catch during a kickoff?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9927247473504351, ""false"": 0.007260132250313149, ""altro"": 6.585391797669284e-06}, ""ordine"": null}, {""domanda_alt"": ""Is it permissible to invoke the fair catch rule during a kickoff?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9930659752320123, ""false"": 0.0069228981824522575, ""altro"": 4.8144080404298976e-06}, ""ordine"": null}, {""domanda_alt"": ""Is it permissible to invoke the fair catch rule on a kickoff?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9878996252118355, ""false"": 0.012087054945355077, ""altro"": 5.454937643732135e-06}, ""ordine"": null}, {""domanda_alt"": ""Is it possible to invoke the fair catch rule during a kickoff in football?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9984231039489212, ""false"": 0.0015746910894969656, ""altro"": 1.6551456687532475e-06}, ""ordine"": null}]"
3248,can you play soccer on a football field,true,"[{""domanda_alt"": ""can you play soccer on a football field"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9864323064055753, ""false"": 0.013549855933008928, ""altro"": 9.085568302957528e-06}, ""ordine"": null}, {""domanda_alt"": ""Can one engage in soccer-related activities on a surface typically used for American-style football?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.05042155609101637, ""false"": 0.9493416405806353, ""altro"": 0.00011352047408337131}, ""ordine"": null}, {""domanda_alt"": ""Is it permissible to engage in the sport of soccer on a facility designed for playing American-style football?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00855136899221348, ""false"": 0.9912560578059008, ""altro"": 0.00012841347002755523}, ""ordine"": null}, {""domanda_alt"": ""Is it possible to engage in soccer activities on a sports facility designated primarily for American football?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.417136549826836, ""false"": 0.5811416294115668, ""altro"": 0.001254846380090216}, ""ordine"": null}, {""domanda_alt"": ""Is it possible to engage in a game of association football on a sports facility typically designated for American football?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.034743322575551815, ""false"": 0.9649581678820962, ""altro"": 0.00021655220178782704}, ""ordine"": null}, {""domanda_alt"": ""Is it permissible to engage in soccer activities on a surface designed for playing American-style football?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.003876620168890128, ""false"": 0.9959984984231884, ""altro"": 8.749214415422161e-05}, ""ordine"": null}, {""domanda_alt"": ""Would it be possible to engage in soccer activities on a surface commonly designated for playing American-style football?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.06532062128610117, ""false"": 0.9343101213938325, ""altro"": 0.0001975119343910251}, ""ordine"": null}, {""domanda_alt"": ""Can you engage in a game of soccer on a surface typically designated for playing American-style football?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.012339410246727677, ""false"": 0.9876053034943026, ""altro"": 2.7328440159240544e-05}, ""ordine"": null}, {""domanda_alt"": ""Is it possible to engage in soccer activities on a surface designated for playing American-style football?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.010988480580304093, ""false"": 0.988883967221918, ""altro"": 7.893570756397325e-05}, ""ordine"": null}, {""domanda_alt"": ""Are there any rules preventing individuals from engaging in soccer-related activities on fields typically designated for American football?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.01655974237568902, ""false"": 0.9829333197738289, ""altro"": 0.00048030783671606863}, ""ordine"": null}, {""domanda_alt"": ""Is it possible to engage in a game of soccer on an athletic ground typically used for American football?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.04865996609814509, ""false"": 0.950889949545352, ""altro"": 0.0002989354985424042}, ""ordine"": null}]"
3249,does winning the fa cup qualify for europe,true,"[{""domanda_alt"": ""does winning the fa cup qualify for europe"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9990925480154863, ""false"": 0.000904303651445176, ""altro"": 2.6940679884576516e-06}, ""ordine"": null}, {""domanda_alt"": ""Does achieving success in the FA Cup tournament grant automatic qualification to European competitions?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.5264677292793885, ""false"": 0.4733874792860179, ""altro"": 5.9802294914504595e-05}, ""ordine"": null}, {""domanda_alt"": ""Does success in the FA Cup tournament grant a team automatic qualification to European competitions?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.18481648952466131, ""false"": 0.8150880684664737, ""altro"": 3.6153962270125755e-05}, ""ordine"": null}, {""domanda_alt"": ""Does achieving a Fa Cup victory automatically grant access to European competitions?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.3782033509910915, ""false"": 0.6216624572839186, ""altro"": 6.141063301574294e-05}, ""ordine"": null}, {""domanda_alt"": ""Would achieving victory in the FA Cup tournament result in qualification for European competitions?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9996450507974891, ""false"": 0.0003538515007785614, ""altro"": 1.1983434556197096e-06}, ""ordine"": null}, {""domanda_alt"": ""Does a team's success in the FA Cup tournament automatically earn them a spot in European competitions?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.154098735445387, ""false"": 0.8458178257515865, ""altro"": 3.695786759233069e-05}, ""ordine"": null}, {""domanda_alt"": ""Does qualifying for European competitions depend on success in the FA Cup?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9470670961802525, ""false"": 0.052890140163873174, ""altro"": 2.007108932532157e-05}, ""ordine"": null}, {""domanda_alt"": ""Does success in the FA Cup tournament automatically grant a spot in European competitions?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.14336052957157033, ""false"": 0.8565677748077363, ""altro"": 3.372596653456251e-05}, ""ordine"": null}, {""domanda_alt"": ""Does securing the FA Cup trophy automatically grant a team entry into European competitions?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.06825003781161572, ""false"": 0.9317093531744641, ""altro"": 1.4751266637603876e-05}, ""ordine"": null}, {""domanda_alt"": ""Does qualification to European competitions stem from FA Cup success?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9954467309691705, ""false"": 0.0045481502323256135, ""altro"": 3.882899295400681e-06}, ""ordine"": null}, {""domanda_alt"": ""Does successfully competing in the FA Cup tournament earn a spot in European competition?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9987609665868691, ""false"": 0.0012348687907654627, ""altro"": 3.3724857573190593e-06}, ""ordine"": null}]"
