id,domanda,reale,alternative_json
3230,is seagulls stop it now a real song,true,"[{""domanda_alt"": ""is seagulls stop it now a real song"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.999701296332968, ""false"": 0.00029776147506004193, ""altro"": 8.979238284168298e-07}, ""ordine"": null}, {""domanda_alt"": ""Does \""Seagulls Stop It Now\"" exist as an actual song?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.3924869640793774, ""false"": 0.6074184870438523, ""altro"": 5.864614688753772e-05}, ""ordine"": null}, {""domanda_alt"": ""Is \""Seagulls Stop It Now\"" an actual musical composition?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9247095985084772, ""false"": 0.07527631758713736, ""altro"": 6.097712580048491e-06}, ""ordine"": null}, {""domanda_alt"": ""Is \""Seagulls Stop It Now\"" a legitimate musical composition?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9599306652894303, ""false"": 0.040051326716384124, ""altro"": 9.336646131777748e-06}, ""ordine"": null}, {""domanda_alt"": ""Is \""Seagulls Stop It Now\"" an actual recorded song?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9018950813426572, ""false"": 0.09809259983565131, ""altro"": 5.702680487919073e-06}, ""ordine"": null}, {""domanda_alt"": ""Does \""Seagulls Stop It Now\"" actually exist as a legitimate musical composition?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.053836658343591824, ""false"": 0.9461262946437461, ""altro"": 2.640002976285565e-05}, ""ordine"": null}, {""domanda_alt"": ""Does \""Seagulls Stop It Now\"" actually exist as a recognized song?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.016437189045233964, ""false"": 0.9835397674194513, ""altro"": 1.7363420203405132e-05}, ""ordine"": null}, {""domanda_alt"": ""Is \""Seagulls Stop It Now\"" an authentic musical composition?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.03029920856282174, ""false"": 0.9696550294173483, ""altro"": 3.922785188852317e-05}, ""ordine"": null}, {""domanda_alt"": ""Does \""Seagulls Stop It Now\"" exist as a legitimate musical composition?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.8455146881061969, ""false"": 0.15443470234148715, ""altro"": 3.188166064372832e-05}, ""ordine"": null}, {""domanda_alt"": ""Does \""Seagulls Stop It Now\"" exist as an actual song?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.3924869640793774, ""false"": 0.6074184870438523, ""altro"": 5.864614688753772e-05}, ""ordine"": null}, {""domanda_alt"": ""Does \""Seagulls Stop It Now\"" actually exist as a recognized musical composition?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.029492187110261185, ""false"": 0.970482724128258, ""altro"": 1.7590931172379295e-05}, ""ordine"": null}]"
3231,is puerto rico considered a part of the united states,true,"[{""domanda_alt"": ""is puerto rico considered a part of the united states"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9968382492919408, ""false"": 0.0031611369235540815, ""altro"": 6.545565048219306e-07}, ""ordine"": null}, {""domanda_alt"": ""Does Puerto Rico qualify as a constituent entity within the United States?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 4.9980843048477205e-05, ""false"": 0.9999481115521593, ""altro"": 1.6969201033961414e-06}, ""ordine"": null}, {""domanda_alt"": ""Is Puerto Rico typically regarded as an integral component of the United States?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00032590362116456976, ""false"": 0.9996719293180387, ""altro"": 1.9949723492742277e-06}, ""ordine"": null}, {""domanda_alt"": ""Is Puerto Rico regarded as a constituent part of the United States?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0001528697684653707, ""false"": 0.9998453764785362, ""altro"": 1.441346073433886e-06}, ""ordine"": null}, {""domanda_alt"": ""Is Puerto Rico officially classified as an integral component of the United States?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 1.5195835292858914e-07, ""false"": 0.9999992471767463, ""altro"": 7.18808420050147e-07}, ""ordine"": null}, {""domanda_alt"": ""Is Puerto Rico treated as an integral component of the United States?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 3.058839474094514e-05, ""false"": 0.9999682931921796, ""altro"": 1.0775047120392191e-06}, ""ordine"": null}, {""domanda_alt"": ""Is Puerto Rico viewed as an integral component of the United States?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0018749018901545896, ""false"": 0.9981217238364181, ""altro"": 2.7956106277748917e-06}, ""ordine"": null}, {""domanda_alt"": ""Is Puerto Rico officially incorporated into the United States?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 8.814121102681618e-08, ""false"": 0.999999271483615, ""altro"": 8.394845331510754e-07}, ""ordine"": null}, {""domanda_alt"": ""Is Puerto Rico classified as an integral component of the United States?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 4.0293785615070573e-07, ""false"": 0.9999990743331483, ""altro"": 7.210365843911768e-07}, ""ordine"": null}, {""domanda_alt"": ""Does Puerto Rico hold the status of being an integral component within the territorial boundaries of the United States?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00026654665208149296, ""false"": 0.9997306555027039, ""altro"": 2.627082810851859e-06}, ""ordine"": null}, {""domanda_alt"": ""Is Puerto Rico generally regarded as being within the territorial bounds of the United States?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9998635178113794, ""false"": 0.00013626672016699306, ""altro"": 3.946931418515814e-07}, ""ordine"": null}]"
3232,is a jd the same as a doctorate,true,"[{""domanda_alt"": ""is a jd the same as a doctorate"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.8506463645892076, ""false"": 0.1493358873152704, ""altro"": 1.0631945734635499e-05}, ""ordine"": null}, {""domanda_alt"": ""Is a Juris Doctor equivalent to a doctoral degree?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.3707189645514766, ""false"": 0.6292503120691292, ""altro"": 1.4175687488925391e-05}, ""ordine"": null}, {""domanda_alt"": ""Is a Juris Doctor equivalent to a doctoral degree?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.34540773184290874, ""false"": 0.6545603461557628, ""altro"": 1.453575715889669e-05}, ""ordine"": null}, {""domanda_alt"": ""Is a Juris Doctor (JD) equivalent to a doctoral degree?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.4667701583253321, ""false"": 0.5331930438488139, ""altro"": 1.537767796021606e-05}, ""ordine"": null}, {""domanda_alt"": ""Does the term \""JD\"" convey the same academic credential as a traditional doctorate?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.04750426830217591, ""false"": 0.9524740831839003, ""altro"": 1.3361853446830335e-05}, ""ordine"": null}, {""domanda_alt"": ""Is a Juris Doctor equivalent to a doctoral degree?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.3707189645514766, ""false"": 0.6292503120691292, ""altro"": 1.4175687488925391e-05}, ""ordine"": null}, {""domanda_alt"": ""Is a Juris Doctor (JD) equivalent to a doctoral degree?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.4667701583253321, ""false"": 0.5331930438488139, ""altro"": 1.537767796021606e-05}, ""ordine"": null}, {""domanda_alt"": ""Is a Juris Doctor (J.D.) identical to a doctoral degree?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0009305178522621065, ""false"": 0.9990652096744871, ""altro"": 3.745604089104768e-06}, ""ordine"": null}, {""domanda_alt"": ""Is a Juris Doctor equivalent to a doctoral degree?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.3707189645514766, ""false"": 0.6292503120691292, ""altro"": 1.4175687488925391e-05}, ""ordine"": null}, {""domanda_alt"": ""Is a Juris Doctor equivalent to a doctoral degree?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.34540773184290874, ""false"": 0.6545603461557628, ""altro"": 1.453575715889669e-05}, ""ordine"": null}, {""domanda_alt"": ""Does the term \""JD\"" have an identical meaning to a traditional doctoral degree?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.02047120508076986, ""false"": 0.9795156068822648, ""altro"": 9.480266578407016e-06}, ""ordine"": null}]"
3233,was the battle of new orleans fought after the war of 1812,false,"[{""domanda_alt"": ""was the battle of new orleans fought after the war of 1812"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.022356456261630794, ""false"": 0.9776318827232209, ""altro"": 8.99254928763841e-06}, ""ordine"": null}, {""domanda_alt"": ""Did the Battle of New Orleans take place subsequent to the War of 1812?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.15685584357692794, ""false"": 0.8431221975299433, ""altro"": 1.3467378878506393e-05}, ""ordine"": null}, {""domanda_alt"": ""Did the Battle of New Orleans take place subsequent to the War of 1812?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.17044515472022745, ""false"": 0.8295352619785308, ""altro"": 1.2454691331013188e-05}, ""ordine"": null}, {""domanda_alt"": ""Did the Battle of New Orleans occur subsequent to the War of 1812?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.6494340489579334, ""false"": 0.35053856443127773, ""altro"": 1.6031106992672513e-05}, ""ordine"": null}, {""domanda_alt"": ""Did the Battle of New Orleans occur subsequent to the War of 1812?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.6236475853717963, ""false"": 0.37632519435772893, ""altro"": 1.5901145990194508e-05}, ""ordine"": null}, {""domanda_alt"": ""Did the Battle of New Orleans occur subsequent to the War of 1812?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.6236475853717963, ""false"": 0.37632519435772893, ""altro"": 1.5901145990194508e-05}, ""ordine"": null}, {""domanda_alt"": ""Did the Battle of New Orleans take place subsequent to the War of 1812?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.15685584357692794, ""false"": 0.8431221975299433, ""altro"": 1.3467378878506393e-05}, ""ordine"": null}, {""domanda_alt"": ""Did the Battle of New Orleans occur following the War of 1812's conclusion?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.6346143076929167, ""false"": 0.36536373185308046, ""altro"": 1.3064250004882186e-05}, ""ordine"": null}, {""domanda_alt"": ""Did the Battle of New Orleans occur subsequent to the War of 1812?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.6494340489579334, ""false"": 0.35053856443127773, ""altro"": 1.6031106992672513e-05}, ""ordine"": null}, {""domanda_alt"": ""Did the Battle of New Orleans take place subsequent to the War of 1812?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.15685584357692794, ""false"": 0.8431221975299433, ""altro"": 1.3467378878506393e-05}, ""ordine"": null}, {""domanda_alt"": ""Did the Battle of New Orleans occur subsequent to the War of 1812?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.6494340489579334, ""false"": 0.35053856443127773, ""altro"": 1.6031106992672513e-05}, ""ordine"": null}]"
3234,do they find the child in gone baby gone,true,"[{""domanda_alt"": ""do they find the child in gone baby gone"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.5464335971618504, ""false"": 0.45350031142681996, ""altro"": 3.560407692294708e-05}, ""ordine"": null}, {""domanda_alt"": ""Is the child located by the individuals involved in Gone Baby Gone?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9738457085979089, ""false"": 0.02615041195623941, ""altro"": 2.2494032739630946e-06}, ""ordine"": null}, {""domanda_alt"": ""Is the child discovered in Gone Baby Gone?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.01866361791130345, ""false"": 0.9813218687252688, ""altro"": 9.86032945274122e-06}, ""ordine"": null}, {""domanda_alt"": ""Does the protagonist locate the missing infant in Gone Baby Gone?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.017133677127485484, ""false"": 0.9828575184763633, ""altro"": 5.964181099775072e-06}, ""ordine"": null}, {""domanda_alt"": ""Is the child discovered in Gone Baby Gone?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.01866361791130345, ""false"": 0.9813218687252688, ""altro"": 9.86032945274122e-06}, ""ordine"": null}, {""domanda_alt"": ""Is the child discovered by them in Gone Baby Gone?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.03534538679772723, ""false"": 0.9646229328966458, ""altro"": 1.92352007670886e-05}, ""ordine"": null}, {""domanda_alt"": ""Will the protagonists successfully locate the missing infant in Gone Baby Gone?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0018831366297711355, ""false"": 0.9981128351262669, ""altro"": 3.2630561937487538e-06}, ""ordine"": null}, {""domanda_alt"": ""Is it revealed that the child is discovered in the movie Gone Baby Gone?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.5896297557845683, ""false"": 0.4103500416001795, ""altro"": 8.204963079024461e-06}, ""ordine"": null}, {""domanda_alt"": ""Are the characters successful in locating the missing infant in Gone Baby Gone?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00838173592482639, ""false"": 0.9916105914671528, ""altro"": 6.029042468322023e-06}, ""ordine"": null}, {""domanda_alt"": ""Is it possible to locate the missing youngster in the movie Gone Baby Gone?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9983272738296018, ""false"": 0.001671408397895264, ""altro"": 1.4311160887289554e-06}, ""ordine"": null}, {""domanda_alt"": ""Is the child discovered in Gone Baby Gone?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.01866361791130345, ""false"": 0.9813218687252688, ""altro"": 9.86032945274122e-06}, ""ordine"": null}]"
3235,can you play ds games on a ds lite,true,"[{""domanda_alt"": ""can you play ds games on a ds lite"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9998211911763538, ""false"": 0.0001779327507654113, ""altro"": 9.833127319487545e-07}, ""ordine"": null}, {""domanda_alt"": ""Are Nintendo DS games compatible with a Nintendo DS Lite console?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9955855822687605, ""false"": 0.004413654679212771, ""altro"": 6.695658543313601e-07}, ""ordine"": null}, {""domanda_alt"": ""Are DS games compatible with a DS Lite?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9998826747846558, ""false"": 0.00011684558300510827, ""altro"": 2.422330051920797e-07}, ""ordine"": null}, {""domanda_alt"": ""Is it possible to run Nintendo DS titles on a Nintendo DS Lite console?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9990241187896229, ""false"": 0.000975203584233954, ""altro"": 9.396879410431977e-07}, ""ordine"": null}, {""domanda_alt"": ""Can one run DS games on a Nintendo DS Lite console?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999733989324897, ""false"": 2.624152148680505e-05, ""altro"": 2.7904767747977253e-07}, ""ordine"": null}, {""domanda_alt"": ""Can DS Lite consoles support playing of Nintendo DS games?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9990516953603408, ""false"": 0.0009477037759907813, ""altro"": 6.809466972241538e-07}, ""ordine"": null}, {""domanda_alt"": ""Are DS games compatible with a DS Lite console?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9998395122450239, ""false"": 0.00016021364129161547, ""altro"": 2.4743712540927277e-07}, ""ordine"": null}, {""domanda_alt"": ""Are DS games compatible with a DS Lite console?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9998419013353957, ""false"": 0.00015764547980769912, ""altro"": 3.064060046102793e-07}, ""ordine"": null}, {""domanda_alt"": ""Are Nintendo DS games compatible with a Nintendo DS Lite console?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9955855822687605, ""false"": 0.004413654679212771, ""altro"": 6.695658543313601e-07}, ""ordine"": null}, {""domanda_alt"": ""Is it possible to run Nintendo DS games on a Nintendo DS Lite console?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9997724520383688, ""false"": 0.00022688894501705543, ""altro"": 5.919689222231066e-07}, ""ordine"": null}, {""domanda_alt"": ""Can you play Nintendo DS games on a Nintendo DS Lite?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9997354120841718, ""false"": 0.00026401784019806343, ""altro"": 5.877988788356707e-07}, ""ordine"": null}]"
3236,is a digital audio cable the same as an optical cable,true,"[{""domanda_alt"": ""is a digital audio cable the same as an optical cable"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9230411644762976, ""false"": 0.07694660586388735, ""altro"": 6.027920484368646e-06}, ""ordine"": null}, {""domanda_alt"": ""Is there a distinction between a digital audio cable designed for transmitting sound signals and an optical cable specifically intended for transmitting light-based audio signals?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.38848613474890986, ""false"": 0.6114831208868101, ""altro"": 1.6352334091253898e-05}, ""ordine"": null}, {""domanda_alt"": ""Can I use a digital audio cable interchangeably with an optical cable for transmitting audio signals?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9364910764801907, ""false"": 0.06350000045625828, ""altro"": 5.646367368001021e-06}, ""ordine"": null}, {""domanda_alt"": ""Can a digital audio cable be equated with an optical one in terms of functionality?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9868053274731862, ""false"": 0.013190167822399837, ""altro"": 4.1049894838645984e-06}, ""ordine"": null}, {""domanda_alt"": ""Can I substitute a digital audio cable with an optical cable in my setup without compromising sound quality?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.7509393606296999, ""false"": 0.24904439842450857, ""altro"": 9.584347602193086e-06}, ""ordine"": null}, {""domanda_alt"": ""Are analog audio transmission methods via copper wires identical to those using light signals through fiber optic cables?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 8.435118596065978e-06, ""false"": 0.9999898763286912, ""altro"": 1.3685228782361685e-06}, ""ordine"": null}, {""domanda_alt"": ""Is there a semantic equivalence between a digital audio cable and an optical cable?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9982408580586367, ""false"": 0.0017578219525779882, ""altro"": 1.4454581642136251e-06}, ""ordine"": null}, {""domanda_alt"": ""Are a digital audio cable and an optical cable equivalent in terms of their function or application?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.06078810761667412, ""false"": 0.9392044149775282, ""altro"": 4.924806971600897e-06}, ""ordine"": null}, {""domanda_alt"": ""Does a digital audio cable share identical functionality with an optical cable?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.8632009987667747, ""false"": 0.13677293054162432, ""altro"": 1.2576014072840234e-05}, ""ordine"": null}, {""domanda_alt"": ""Can a digital audio cable be considered equivalent to an optical cable in terms of their functionality and purpose?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9870635778454538, ""false"": 0.012932037968438672, ""altro"": 3.5230484048137524e-06}, ""ordine"": null}, {""domanda_alt"": ""Is there a distinction between a digital audio link utilizing copper conductors and one employing light-based transmission?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.7758542751386575, ""false"": 0.2241258505373222, ""altro"": 1.098664296128648e-05}, ""ordine"": null}]"
3237,is india a member of missile technology control regime,true,"[{""domanda_alt"": ""is india a member of missile technology control regime"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999257720581304, ""false"": 7.367122998572364e-05, ""altro"": 6.785758481680849e-07}, ""ordine"": null}, {""domanda_alt"": ""Does India participate in the Missile Technology Control Regime?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9990269730829535, ""false"": 0.0009714426680192358, ""altro"": 1.6658686561807973e-06}, ""ordine"": null}, {""domanda_alt"": ""Does India participate in the Missile Technology Control Regime's membership?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9994724672741738, ""false"": 0.0005262073489798934, ""altro"": 1.303547226256029e-06}, ""ordine"": null}, {""domanda_alt"": ""Does India participate in the Missile Technology Control Regime?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9990315449183648, ""false"": 0.0009668375819068659, ""altro"": 1.6144587441552866e-06}, ""ordine"": null}, {""domanda_alt"": ""Does India participate in the Missile Technology Control Regime's international accord?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9983984791755864, ""false"": 0.0016002471631808225, ""altro"": 1.3161462821714794e-06}, ""ordine"": null}, {""domanda_alt"": ""Does India participate in the Missile Technology Control Regime?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9990315449183648, ""false"": 0.0009668375819068659, ""altro"": 1.6144587441552866e-06}, ""ordine"": null}, {""domanda_alt"": ""Does India participate in the Missile Technology Control Regime?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9991834087854042, ""false"": 0.0008151220459325657, ""altro"": 1.6406471103330443e-06}, ""ordine"": null}, {""domanda_alt"": ""Does India participate in the Missile Technology Control Regime's membership?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9994724672741738, ""false"": 0.0005262073489798934, ""altro"": 1.303547226256029e-06}, ""ordine"": null}, {""domanda_alt"": ""Does India participate in the Missile Technology Control Regime?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9990315449183648, ""false"": 0.0009668375819068659, ""altro"": 1.6144587441552866e-06}, ""ordine"": null}, {""domanda_alt"": ""Does India participate in the Missile Technology Control Regime?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9991834087854042, ""false"": 0.0008151220459325657, ""altro"": 1.6406471103330443e-06}, ""ordine"": null}, {""domanda_alt"": ""Does India participate in the Missile Technology Control Regime?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9991834087854042, ""false"": 0.0008151220459325657, ""altro"": 1.6406471103330443e-06}, ""ordine"": null}]"
3238,does the fibula form part of the knee joint,false,"[{""domanda_alt"": ""does the fibula form part of the knee joint"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 5.711978197343977e-07, ""false"": 0.9999985273844306, ""altro"": 1.0434816334291562e-06}, ""ordine"": null}, {""domanda_alt"": ""Is the fibula a structural component of the knee complex?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 5.323976481701343e-07, ""false"": 0.9999989292757531, ""altro"": 8.699208264307588e-07}, ""ordine"": null}, {""domanda_alt"": ""Is the fibula a bony component involved in the composition of the knee joint?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 4.882183327110575e-07, ""false"": 0.999999029979736, ""altro"": 6.576272890026373e-07}, ""ordine"": null}, {""domanda_alt"": ""Is the fibula a structural component of the knee's articulating mechanism?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 7.996187219170851e-07, ""false"": 0.9999983230899282, ""altro"": 1.2635328280096396e-06}, ""ordine"": null}, {""domanda_alt"": ""Does the fibula play a structural role in the formation of the knee?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 1.657972483248507e-07, ""false"": 0.9999991730296434, ""altro"": 9.281329974528486e-07}, ""ordine"": null}, {""domanda_alt"": ""Is the fibula a structural component of the knee's articulating mechanism?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 7.996187219170851e-07, ""false"": 0.9999983230899282, ""altro"": 1.2635328280096396e-06}, ""ordine"": null}, {""domanda_alt"": ""Is the fibula involved in the articulation of the knee?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 4.360800098409523e-07, ""false"": 0.9999993357407815, ""altro"": 5.163863383378133e-07}, ""ordine"": null}, {""domanda_alt"": ""Is the fibula involved in the anatomical structure of the knee joint?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 1.733658405714046e-06, ""false"": 0.9999981031264105, ""altro"": 6.298057900907387e-07}, ""ordine"": null}, {""domanda_alt"": ""Does the fibula bone contribute to the structural integrity of the knee joint?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 1.1695417485403624e-06, ""false"": 0.9999979790224717, ""altro"": 1.086049317540663e-06}, ""ordine"": null}, {""domanda_alt"": ""Is the fibula involved in the structural composition of the knee?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 5.687246375128473e-07, ""false"": 0.9999987885508111, ""altro"": 6.86476412230576e-07}, ""ordine"": null}, {""domanda_alt"": ""Is the fibula involved in the composition of the knee joint?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 1.1829658263928978e-06, ""false"": 0.9999983917220977, ""altro"": 5.115086406596495e-07}, ""ordine"": null}]"
3239,can lemon juice be used as citric acid,true,"[{""domanda_alt"": ""can lemon juice be used as citric acid"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00012101690319011098, ""false"": 0.9998754493291669, ""altro"": 3.0433091035897643e-06}, ""ordine"": null}, {""domanda_alt"": ""Can lemon juice serve as a substitute for citric acid?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00044775333391258173, ""false"": 0.9995490999371891, ""altro"": 3.036968217950522e-06}, ""ordine"": null}, {""domanda_alt"": ""Is lemon juice a suitable substitute for citric acid?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00907244204803751, ""false"": 0.9909211705337897, ""altro"": 4.128381171448182e-06}, ""ordine"": null}, {""domanda_alt"": ""Is there a direct equivalence between lemon juice's chemical composition and citric acid in terms of practical application?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0006115605418873542, ""false"": 0.9993859030008881, ""altro"": 2.335516601597034e-06}, ""ordine"": null}, {""domanda_alt"": ""Can a substitute like lemon juice be employed in place of citric acid?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.8959610047681645, ""false"": 0.1040297071926178, ""altro"": 6.149299216593658e-06}, ""ordine"": null}, {""domanda_alt"": ""Is lemon juice a viable substitute for citric acid in various applications?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.16774106914054857, ""false"": 0.8322425930657535, ""altro"": 8.013750549556632e-06}, ""ordine"": null}, {""domanda_alt"": ""Is it possible to utilize lemon juice as a substitute for citric acid in various applications?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0699971698572401, ""false"": 0.9299925527200045, ""altro"": 6.578180869589301e-06}, ""ordine"": null}, {""domanda_alt"": ""Is lemon juice a viable substitute for citric acid?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.039010746096384906, ""false"": 0.9609765015922599, ""altro"": 6.485669968987868e-06}, ""ordine"": null}, {""domanda_alt"": ""Is lemon juice a viable alternative to citric acid?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.008177582537040307, ""false"": 0.9918133641863118, ""altro"": 5.7021724155958095e-06}, ""ordine"": null}, {""domanda_alt"": ""Is lemon juice a suitable substitute for citric acid in various applications?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.02114759323013658, ""false"": 0.9788431665639342, ""altro"": 5.8653120539984375e-06}, ""ordine"": null}, {""domanda_alt"": ""Is it feasible to utilize freshly squeezed lemon juice as a substitute for citric acid in various applications?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.007316059120571497, ""false"": 0.9926756921013917, ""altro"": 6.390628623866686e-06}, ""ordine"": null}]"
