id,domanda,reale,alternative_json
2853,is there a way one can grow more crops from the same land,true,"[{""domanda_alt"": ""is there a way one can grow more crops from the same land"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9710062212736601, ""false"": 0.028993835911450945, ""altro"": 6.314925711430541e-11}, ""ordine"": null}, {""domanda_alt"": ""Is it possible to increase crop yield on the same piece of land?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9991832388756453, ""false"": 0.0008167410410252278, ""altro"": 4.4003367704338204e-12}, ""ordine"": null}, {""domanda_alt"": ""Is it possible to increase crop production on the same piece of land?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9998836530917071, ""false"": 0.00011639074949652627, ""altro"": 8.157353321599434e-13}, ""ordine"": null}, {""domanda_alt"": ""Is it possible to increase crop production on the same piece of land?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9998720897643465, ""false"": 0.00012793999519313977, ""altro"": 9.294370382561948e-13}, ""ordine"": null}, {""domanda_alt"": ""Is it possible to increase crop production on the same piece of land?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9998720897643465, ""false"": 0.00012793999519313977, ""altro"": 9.294370382561948e-13}, ""ordine"": null}, {""domanda_alt"": ""Is it possible to increase crop production on the same piece of land?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9998720897643465, ""false"": 0.00012793999519313977, ""altro"": 9.294370382561948e-13}, ""ordine"": null}, {""domanda_alt"": ""Is it possible to increase crop yield on the same piece of land?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9990379824432902, ""false"": 0.0009620363416313892, ""altro"": 5.011681440282339e-12}, ""ordine"": null}, {""domanda_alt"": ""Is it possible to increase crop yield on the same piece of land?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9991017594147446, ""false"": 0.0008982528266116123, ""altro"": 5.071869987385704e-12}, ""ordine"": null}, {""domanda_alt"": ""Is it possible to increase crop production on the same piece of land?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9998836530917071, ""false"": 0.00011639074949652627, ""altro"": 8.157353321599434e-13}, ""ordine"": null}, {""domanda_alt"": ""Is it possible to increase crop production on the same piece of land?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9998720897643465, ""false"": 0.00012793999519313977, ""altro"": 9.294370382561948e-13}, ""ordine"": null}, {""domanda_alt"": ""Is it possible to increase crop yield on the same piece of land?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9990379824432902, ""false"": 0.0009620363416313892, ""altro"": 5.011681440282339e-12}, ""ordine"": null}]"
2854,did the brewers make it to the world series,true,"[{""domanda_alt"": ""did the brewers make it to the world series"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9927626270810772, ""false"": 0.007237367194551172, ""altro"": 1.8806682089446585e-13}, ""ordine"": null}, {""domanda_alt"": ""Did the Brewers reach the World Series?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.221382901314507, ""false"": 0.7786170771629873, ""altro"": 0.0}, ""ordine"": null}, {""domanda_alt"": ""Did the Brewers reach the World Series?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.23232783806016158, ""false"": 0.7676721760038963, ""altro"": 0.0}, ""ordine"": null}, {""domanda_alt"": ""Did the Brewers reach the World Series?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.23232783806016158, ""false"": 0.7676721760038963, ""altro"": 0.0}, ""ordine"": null}, {""domanda_alt"": ""Did the Brewers reach the World Series?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.23232783806016158, ""false"": 0.7676721760038963, ""altro"": 0.0}, ""ordine"": null}, {""domanda_alt"": ""Did the Brewers reach the World Series?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.23232783806016158, ""false"": 0.7676721760038963, ""altro"": 0.0}, ""ordine"": null}, {""domanda_alt"": ""Did the Brewers reach the World Series?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.23232783806016158, ""false"": 0.7676721760038963, ""altro"": 0.0}, ""ordine"": null}, {""domanda_alt"": ""Did the Brewers reach the World Series?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.23232783806016158, ""false"": 0.7676721760038963, ""altro"": 0.0}, ""ordine"": null}, {""domanda_alt"": ""Did the Brewers reach the World Series?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.23232783806016158, ""false"": 0.7676721760038963, ""altro"": 0.0}, ""ordine"": null}, {""domanda_alt"": ""Did the Brewers reach the World Series?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.23232783806016158, ""false"": 0.7676721760038963, ""altro"": 0.0}, ""ordine"": null}, {""domanda_alt"": ""Did the Brewers reach the World Series?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.23232783806016158, ""false"": 0.7676721760038963, ""altro"": 0.0}, ""ordine"": null}]"
2855,is there an orange county in new york,true,"[{""domanda_alt"": ""is there an orange county in new york"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999998815097557, ""false"": 9.481835857655795e-08, ""altro"": 7.700626771942766e-15}, ""ordine"": null}, {""domanda_alt"": ""does new york have an orange county"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 1.000000002150386, ""false"": 3.421891016889776e-09, ""altro"": 9.348126841907192e-15}, ""ordine"": null}, {""domanda_alt"": ""does new york have an orange county"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 1.0000000021021183, ""false"": 5.009379732754879e-09, ""altro"": 1.2491330223309235e-14}, ""ordine"": null}, {""domanda_alt"": ""does new york have an orange county"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 1.0000000021021183, ""false"": 5.009379732754879e-09, ""altro"": 1.2491330223309235e-14}, ""ordine"": null}, {""domanda_alt"": ""does new york have an orange county"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 1.0000000021021183, ""false"": 5.009379732754879e-09, ""altro"": 1.2491330223309235e-14}, ""ordine"": null}, {""domanda_alt"": ""does new york have an orange county"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 1.0000000021021183, ""false"": 5.009379732754879e-09, ""altro"": 1.2491330223309235e-14}, ""ordine"": null}, {""domanda_alt"": ""does new york have an orange county"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 1.0000000021021183, ""false"": 5.009379732754879e-09, ""altro"": 1.2491330223309235e-14}, ""ordine"": null}, {""domanda_alt"": ""does new york have an orange county"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 1.0000000021021183, ""false"": 5.009379732754879e-09, ""altro"": 1.2491330223309235e-14}, ""ordine"": null}, {""domanda_alt"": ""does new york have a county named orange?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 1.0000000071474808, ""false"": 4.427479015611151e-09, ""altro"": 1.95311039644298e-14}, ""ordine"": null}, {""domanda_alt"": ""does new york have an orange county"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 1.000000002150386, ""false"": 3.421891016889776e-09, ""altro"": 9.348126841907192e-15}, ""ordine"": null}, {""domanda_alt"": ""does new york have an orange county"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 1.0000000021021183, ""false"": 5.009379732754879e-09, ""altro"": 1.2491330223309235e-14}, ""ordine"": null}]"
2856,would you expect motor units to vary in size,true,"[{""domanda_alt"": ""would you expect motor units to vary in size"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9994668977873837, ""false"": 0.0005331809585921726, ""altro"": 1.0477327756534462e-12}, ""ordine"": null}, {""domanda_alt"": ""Is it expected that motor units would differ in size?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999715140137679, ""false"": 2.8472664943433436e-05, ""altro"": 8.995585713626303e-14}, ""ordine"": null}, {""domanda_alt"": ""Is it reasonable to anticipate that motor units differ in size?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999662702855432, ""false"": 3.3744703323478403e-05, ""altro"": 1.058712584596381e-13}, ""ordine"": null}, {""domanda_alt"": ""Is it reasonable to anticipate variations in the size of motor units?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999855786442989, ""false"": 1.4378569689032038e-05, ""altro"": 1.8217147657687422e-13}, ""ordine"": null}, {""domanda_alt"": ""Is it expected that motor units differ in size?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.998980346516778, ""false"": 0.0010195724309084667, ""altro"": 2.0369536976129192e-13}, ""ordine"": null}, {""domanda_alt"": ""Is it expected that motor units differ in size?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.998701933984405, ""false"": 0.0012979925573562436, ""altro"": 2.5687405050923136e-13}, ""ordine"": null}, {""domanda_alt"": ""Is it expected that motor units would differ in size?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9997330344661587, ""false"": 0.0002669943909429845, ""altro"": 1.3851739845724584e-13}, ""ordine"": null}, {""domanda_alt"": ""Is it expected that motor units differ in size?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.998980346516778, ""false"": 0.0010195724309084667, ""altro"": 2.0369536976129192e-13}, ""ordine"": null}, {""domanda_alt"": ""Is it expected that motor units would differ in size?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9997330344661587, ""false"": 0.0002669943909429845, ""altro"": 1.3851739845724584e-13}, ""ordine"": null}, {""domanda_alt"": ""Is it expected that motor units would differ in size?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9997811965396629, ""false"": 0.00021884290446888536, ""altro"": 1.6446744180055877e-13}, ""ordine"": null}, {""domanda_alt"": ""Is it reasonable to anticipate that motor units would differ in size?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999957199582534, ""false"": 4.252417728799497e-06, ""altro"": 9.25428528385534e-14}, ""ordine"": null}]"
2857,is the movie the covenant based on a book,false,"[{""domanda_alt"": ""is the movie the covenant based on a book"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 7.242971739641176e-12, ""false"": 1.0000000189415594, ""altro"": 2.1431841133809265e-12}, ""ordine"": null}, {""domanda_alt"": ""is the film the covenant adapted from a book?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 3.998270796430821e-12, ""false"": 1.0000000331890802, ""altro"": 1.958859430717107e-12}, ""ordine"": null}, {""domanda_alt"": ""is the film the covenant adapted from a book?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 4.2486103254859466e-12, ""false"": 1.0000000319191649, ""altro"": 2.147964440370935e-12}, ""ordine"": null}, {""domanda_alt"": ""is the film the covenant adapted from a book?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 4.2486103254859466e-12, ""false"": 1.0000000319191649, ""altro"": 2.147964440370935e-12}, ""ordine"": null}, {""domanda_alt"": ""is the film the covenant derived from a novel?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 3.95292583300708e-12, ""false"": 1.0000000270611276, ""altro"": 1.4989560623521082e-12}, ""ordine"": null}, {""domanda_alt"": ""is the film the covenant adapted from a book?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 3.998270796430821e-12, ""false"": 1.0000000331890802, ""altro"": 1.958859430717107e-12}, ""ordine"": null}, {""domanda_alt"": ""is the film the covenant adapted from a book?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 4.2486103254859466e-12, ""false"": 1.0000000319191649, ""altro"": 2.147964440370935e-12}, ""ordine"": null}, {""domanda_alt"": ""is the film the covenant adapted from a book?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 4.2486103254859466e-12, ""false"": 1.0000000319191649, ""altro"": 2.147964440370935e-12}, ""ordine"": null}, {""domanda_alt"": ""is the film the covenant derived from a novel?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 3.95292583300708e-12, ""false"": 1.0000000270611276, ""altro"": 1.4989560623521082e-12}, ""ordine"": null}, {""domanda_alt"": ""is the film the covenant adapted from a book?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 3.998270796430821e-12, ""false"": 1.0000000331890802, ""altro"": 1.958859430717107e-12}, ""ordine"": null}, {""domanda_alt"": ""is the film the covenant adapted from a book?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 4.2486103254859466e-12, ""false"": 1.0000000319191649, ""altro"": 2.147964440370935e-12}, ""ordine"": null}]"
2858,can you keep doubling your bet on roulette,true,"[{""domanda_alt"": ""can you keep doubling your bet on roulette"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.000999037655417075, ""false"": 0.9990009880466693, ""altro"": 4.442685639471977e-11}, ""ordine"": null}, {""domanda_alt"": ""Is it possible to continuously double your wager in roulette?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.007418980028323295, ""false"": 0.9925810159692645, ""altro"": 5.2022691441611277e-11}, ""ordine"": null}, {""domanda_alt"": ""Is it possible to continuously double your wager in roulette?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.008796852996478723, ""false"": 0.9912031948534252, ""altro"": 5.4598056945816937e-11}, ""ordine"": null}, {""domanda_alt"": ""Is it possible to continuously double your wager in roulette?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.008796852996478723, ""false"": 0.9912031948534252, ""altro"": 5.4598056945816937e-11}, ""ordine"": null}, {""domanda_alt"": ""Is it possible to continually double your wager in roulette?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0876022430206187, ""false"": 0.9123978054625932, ""altro"": 1.038863669477853e-10}, ""ordine"": null}, {""domanda_alt"": ""Is it possible to continuously double your wager in roulette?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0036163066138143415, ""false"": 0.9963836723814262, ""altro"": 3.113340342002774e-11}, ""ordine"": null}, {""domanda_alt"": ""Is it possible to continuously double your wager in roulette?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0023576232336091018, ""false"": 0.9976423432498327, ""altro"": 1.84199185772306e-11}, ""ordine"": null}, {""domanda_alt"": ""Is it possible to continuously double your wager in roulette?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0023576232336091018, ""false"": 0.9976423432498327, ""altro"": 1.84199185772306e-11}, ""ordine"": null}, {""domanda_alt"": ""Is it possible to continually double your wager in roulette?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0876022430206187, ""false"": 0.9123978054625932, ""altro"": 1.038863669477853e-10}, ""ordine"": null}, {""domanda_alt"": ""Is it possible to continually double your wager in roulette?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.10140369611402365, ""false"": 0.8985963553510891, ""altro"": 1.0835647226232096e-10}, ""ordine"": null}, {""domanda_alt"": ""Is it possible to continuously double your wager in roulette?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0036163066138143415, ""false"": 0.9963836723814262, ""altro"": 3.113340342002774e-11}, ""ordine"": null}]"
2859,do the interior angles of a triangle equal 180,true,"[{""domanda_alt"": ""do the interior angles of a triangle equal 180"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 1.000000000985296, ""false"": 4.8311974110488345e-11, ""altro"": 3.4149408084437925e-15}, ""ordine"": null}, {""domanda_alt"": ""Is the sum of the interior angles in a triangle 180 degrees?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 1.0000000010096457, ""false"": 5.5601834442041375e-12, ""altro"": 3.002828235918214e-15}, ""ordine"": null}, {""domanda_alt"": ""Is the sum of the interior angles in a triangle always 180 degrees?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 1.0000000007267578, ""false"": 5.835745210239065e-11, ""altro"": 2.4540109255464606e-15}, ""ordine"": null}, {""domanda_alt"": ""Is the sum of the interior angles in a triangle always 180 degrees?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 1.000000000652404, ""false"": 6.505006233961202e-11, ""altro"": 2.3263400884277058e-15}, ""ordine"": null}, {""domanda_alt"": ""Is the sum of the interior angles in a triangle always 180 degrees?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 1.000000000652404, ""false"": 6.505006233961202e-11, ""altro"": 2.3263400884277058e-15}, ""ordine"": null}, {""domanda_alt"": ""Is the sum of the interior angles in a triangle always 180 degrees?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 1.000000000652404, ""false"": 6.505006233961202e-11, ""altro"": 2.3263400884277058e-15}, ""ordine"": null}, {""domanda_alt"": ""Is the sum of the interior angles in a triangle always 180 degrees?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 1.000000000652404, ""false"": 6.505006233961202e-11, ""altro"": 2.3263400884277058e-15}, ""ordine"": null}, {""domanda_alt"": ""Is the sum of the interior angles in a triangle always 180 degrees?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 1.000000000652404, ""false"": 6.505006233961202e-11, ""altro"": 2.3263400884277058e-15}, ""ordine"": null}, {""domanda_alt"": ""Is the sum of the interior angles in a triangle always 180 degrees?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 1.000000000652404, ""false"": 6.505006233961202e-11, ""altro"": 2.3263400884277058e-15}, ""ordine"": null}, {""domanda_alt"": ""Is the sum of the interior angles in a triangle always 180 degrees?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 1.000000000652404, ""false"": 6.505006233961202e-11, ""altro"": 2.3263400884277058e-15}, ""ordine"": null}, {""domanda_alt"": ""Is the sum of the interior angles in a triangle always 180 degrees?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 1.000000000652404, ""false"": 6.505006233961202e-11, ""altro"": 2.3263400884277058e-15}, ""ordine"": null}]"
2860,is the calvin cycle and dark reaction the same,true,"[{""domanda_alt"": ""is the calvin cycle and dark reaction the same"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 1.0000000022722408, ""false"": 4.995356634835345e-08, ""altro"": 9.00898539454896e-14}, ""ordine"": null}, {""domanda_alt"": ""are the calvin cycle and the dark reaction identical"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999976174423868, ""false"": 2.4098881112542676e-06, ""altro"": 6.707097695955661e-14}, ""ordine"": null}, {""domanda_alt"": ""are the calvin cycle and the dark reaction identical"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999965439828322, ""false"": 3.42816769151843e-06, ""altro"": 5.868194553986829e-14}, ""ordine"": null}, {""domanda_alt"": ""are the calvin cycle and the dark reaction identical?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999995268938069, ""false"": 4.7129553854519594e-07, ""altro"": 5.725372705470998e-14}, ""ordine"": null}, {""domanda_alt"": ""are the calvin cycle and the dark reaction considered identical?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.999999883922206, ""false"": 7.890520874349727e-08, ""altro"": 4.0792185964925086e-14}, ""ordine"": null}, {""domanda_alt"": ""are the calvin cycle and the dark reaction identical?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999997642629972, ""false"": 1.8503306372399744e-07, ""altro"": 4.926557587186717e-14}, ""ordine"": null}, {""domanda_alt"": ""are the calvin cycle and the dark reaction identical processes"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999989279733175, ""false"": 1.109452213465773e-06, ""altro"": 4.579272735019524e-14}, ""ordine"": null}, {""domanda_alt"": ""are the calvin cycle and the dark reaction identical"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999984516764205, ""false"": 1.5982070067547377e-06, ""altro"": 6.08186928347803e-14}, ""ordine"": null}, {""domanda_alt"": ""are the calvin cycle and the dark reaction identical"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999984518018215, ""false"": 1.515907836026609e-06, ""altro"": 5.900374998213712e-14}, ""ordine"": null}, {""domanda_alt"": ""Are the Calvin cycle and the dark reaction identical?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999901061097102, ""false"": 9.842179432053225e-06, ""altro"": 3.8912885864092026e-14}, ""ordine"": null}, {""domanda_alt"": ""are the calvin cycle and the dark reaction considered identical"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999990477561649, ""false"": 9.108054766291172e-07, ""altro"": 6.726536061030198e-14}, ""ordine"": null}]"
2861,is there a sequel to hunter x hunter,true,"[{""domanda_alt"": ""is there a sequel to hunter x hunter"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.99978179470385, ""false"": 0.00021822954979328304, ""altro"": 1.2309569787752013e-12}, ""ordine"": null}, {""domanda_alt"": ""does hunter x hunter have a sequel?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9839870962625309, ""false"": 0.01601297397754308, ""altro"": 2.3683922497698756e-12}, ""ordine"": null}, {""domanda_alt"": ""Does hunter x hunter have a sequel?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9845405240475749, ""false"": 0.01545946683785889, ""altro"": 1.5464098299062531e-12}, ""ordine"": null}, {""domanda_alt"": ""Does Hunter x Hunter have a sequel?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9127389838116146, ""false"": 0.08726106783867206, ""altro"": 4.557639625084675e-12}, ""ordine"": null}, {""domanda_alt"": ""Does Hunter x Hunter have a sequel?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9058253203980312, ""false"": 0.09417470487247363, ""altro"": 4.093522158826379e-12}, ""ordine"": null}, {""domanda_alt"": ""does hunter x hunter have a sequel?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9839870962625309, ""false"": 0.01601297397754308, ""altro"": 2.3683922497698756e-12}, ""ordine"": null}, {""domanda_alt"": ""Does hunter x hunter have a sequel?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9845405240475749, ""false"": 0.01545946683785889, ""altro"": 1.5464098299062531e-12}, ""ordine"": null}, {""domanda_alt"": ""does hunter x hunter have a sequel?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9839870962625309, ""false"": 0.01601297397754308, ""altro"": 2.3683922497698756e-12}, ""ordine"": null}, {""domanda_alt"": ""Does hunter x hunter have a follow-up?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999998830441093, ""false"": 6.09925265501773e-08, ""altro"": 1.0061441911755519e-13}, ""ordine"": null}, {""domanda_alt"": ""does hunter x hunter have a sequel?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9839870962625309, ""false"": 0.01601297397754308, ""altro"": 2.3683922497698756e-12}, ""ordine"": null}, {""domanda_alt"": ""Does Hunter x Hunter have a sequel?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9127389838116146, ""false"": 0.08726106783867206, ""altro"": 4.557639625084675e-12}, ""ordine"": null}]"
2862,can you drink the water in flint now,false,"[{""domanda_alt"": ""can you drink the water in flint now"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 4.992822859802746e-08, ""false"": 1.0000000072669273, ""altro"": 2.4048099681264975e-11}, ""ordine"": null}, {""domanda_alt"": ""Is it safe to drink the water in Flint currently?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 3.8954793518710686e-09, ""false"": 1.000000008476995, ""altro"": 1.418515462101244e-11}, ""ordine"": null}, {""domanda_alt"": ""Is it safe to consume tap water in Flint currently?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 4.194060171118416e-09, ""false"": 1.0000000081704863, ""altro"": 1.357369165527395e-11}, ""ordine"": null}, {""domanda_alt"": ""Is it safe to consume tap water in Flint currently?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 4.557231166615342e-09, ""false"": 1.0000000075433442, ""altro"": 1.2448623344733473e-11}, ""ordine"": null}, {""domanda_alt"": ""Is it safe to drink the water in Flint currently?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 4.216293606140371e-09, ""false"": 1.0000000076675866, ""altro"": 1.1654279586408166e-11}, ""ordine"": null}, {""domanda_alt"": ""Is it safe to consume water from Flint currently?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 4.6077853639003236e-09, ""false"": 1.0000000068776533, ""altro"": 8.918043568024892e-12}, ""ordine"": null}, {""domanda_alt"": ""Is it safe to drink the water in Flint currently?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 4.216293606140371e-09, ""false"": 1.0000000076675866, ""altro"": 1.1654279586408166e-11}, ""ordine"": null}, {""domanda_alt"": ""Is it safe to drink water from Flint currently?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 5.128956306636928e-09, ""false"": 1.000000007360056, ""altro"": 8.875392755717698e-12}, ""ordine"": null}, {""domanda_alt"": ""Is it safe to consume tap water in Flint currently?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 4.194060171118416e-09, ""false"": 1.0000000081704863, ""altro"": 1.357369165527395e-11}, ""ordine"": null}, {""domanda_alt"": ""Is it safe to consume tap water in Flint currently?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 4.557231166615342e-09, ""false"": 1.0000000075433442, ""altro"": 1.2448623344733473e-11}, ""ordine"": null}, {""domanda_alt"": ""Is it safe to drink the water in Flint currently?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 4.216293606140371e-09, ""false"": 1.0000000076675866, ""altro"": 1.1654279586408166e-11}, ""ordine"": null}]"
