id,domanda,reale,num_scartate,alternative_json,scartate_json
11,do they still make new family guy episodes,true,3,"[{""domanda_alt"": ""do they still make new family guy episodes"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.11801833367974592, ""false"": 0.8819575165099975, ""altro"": 1.0387579735678272e-05}, ""convergente"": true}, {""domanda_alt"": ""Are there currently ongoing productions of new Family Guy television episodes?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.008030104878030967, ""false"": 0.9919630677340675, ""altro"": 4.891757654787523e-06}, ""convergente"": true}, {""domanda_alt"": ""Are any fresh episodes of the animated sitcom Family Guy being continuously produced at present?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.009311318792152537, ""false"": 0.9906804862555777, ""altro"": 5.464009252809366e-06}, ""convergente"": true}, {""domanda_alt"": ""Are there ongoing productions of brand-new episodes for the animated TV series Family Guy happening right now?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.010986866085419015, ""false"": 0.9890063139228847, ""altro"": 4.235741969735103e-06}, ""convergente"": true}, {""domanda_alt"": ""Are current seasons of the animated television show Family Guy being broadcast with fresh, previously unaired content?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.09013422712588241, ""false"": 0.9098523235348484, ""altro"": 7.983658825435585e-06}, ""convergente"": true}]","[{""domanda_alt"": ""Are new episodes of the animated TV series Family Guy still being produced?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.99981159609709, ""false"": 0.00018825202408151066, ""altro"": 2.106051344305206e-07}, ""convergente"": true}, {""domanda_alt"": ""Is there an ongoing production schedule for new episodes of Family Guy, the popular animated television series?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9997440142529125, ""false"": 0.0002557809648363995, ""altro"": 3.1890795392713487e-07}, ""convergente"": true}, {""domanda_alt"": ""Is there an ongoing production of new episodes for the animated television series Family Guy as we speak?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9788979487564137, ""false"": 0.02109945370175199, ""altro"": 1.9079272037575186e-06}, ""convergente"": true}]"
12,is the young and the restless going off the air,false,1,"[{""domanda_alt"": ""is the young and the restless going off the air"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00033878085703763976, ""false"": 0.9996577222146676, ""altro"": 2.7428653375343088e-06}, ""convergente"": true}, {""domanda_alt"": ""Will The Young and the Restless cease to be broadcasted?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0003802976976556555, ""false"": 0.999617598463896, ""altro"": 1.7946119795899403e-06}, ""convergente"": true}, {""domanda_alt"": ""Will CBS decide to discontinue airing episodes of The Young and the Restless?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 2.811771889523244e-05, ""false"": 0.9999705436020689, ""altro"": 1.1946613513469448e-06}, ""convergente"": true}, {""domanda_alt"": ""Will CBS opt to cease broadcasting new installments of The Young and the Restless?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00013892928460270998, ""false"": 0.9998596596285405, ""altro"": 1.3133884404959272e-06}, ""convergente"": true}, {""domanda_alt"": ""Will CBS decide to discontinue airing fresh episodes of The Young and the Restless?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 6.427900476916145e-05, ""false"": 0.9999343916589963, ""altro"": 1.2427745126481143e-06}, ""convergente"": true}]","[{""domanda_alt"": ""Will The Young and the Restless television series continue to broadcast its episodes?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.999949703604425, ""false"": 4.990720261514708e-05, ""altro"": 6.601419961729669e-07}, ""convergente"": true}]"
13,do queen ants give birth to queen ants,true,0,"[{""domanda_alt"": ""do queen ants give birth to queen ants"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.7340319415944494, ""false"": 0.2659479533193238, ""altro"": 8.899932721468577e-06}, ""convergente"": true}, {""domanda_alt"": ""Do royal ant females produce offspring that become queens themselves?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.8653123560717223, ""false"": 0.13465654038072045, ""altro"": 1.1764428301203053e-05}, ""convergente"": true}, {""domanda_alt"": ""Can royal ant females' offspring ascend to queen status?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.98809688313774, ""false"": 0.011897326166713249, ""altro"": 3.64522437430478e-06}, ""convergente"": true}, {""domanda_alt"": ""Do the young produced by royal ant females have a potential to become queens?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9477098586864336, ""false"": 0.05223607866728375, ""altro"": 3.5250765415150996e-05}, ""convergente"": true}, {""domanda_alt"": ""Can the offspring of royal ants potentially develop into queen ants?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.985515142328005, ""false"": 0.014476724868448521, ""altro"": 5.613430228269365e-06}, ""convergente"": true}]",[]
14,is baylor and mary hardin baylor the same school,true,1,"[{""domanda_alt"": ""is baylor and mary hardin baylor the same school"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.029949435793626515, ""false"": 0.9700386882356212, ""altro"": 7.610159190071996e-06}, ""convergente"": true}, {""domanda_alt"": ""Is Baylor University identical to Mary Hardin-Baylor University?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 5.69695884229524e-05, ""false"": 0.9999416693942121, ""altro"": 1.3544114365137362e-06}, ""convergente"": true}, {""domanda_alt"": ""Are Baylor University and Mary Hardin-Baylor University one and the same institution?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0003387856838186235, ""false"": 0.9996593606851614, ""altro"": 1.83398595812986e-06}, ""convergente"": true}, {""domanda_alt"": ""Are Baylor University and Mary Hardin-Baylor University essentially identical educational institutions?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0009517715498542103, ""false"": 0.9990452028807626, ""altro"": 2.692701541728241e-06}, ""convergente"": true}, {""domanda_alt"": ""Do Baylor University and Mary Hardin-Baylor University share a substantial equivalence in terms of their educational programs and offerings?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.16365096017828534, ""false"": 0.8363216667491423, ""altro"": 1.4786583329447771e-05}, ""convergente"": true}]","[{""domanda_alt"": ""Do Baylor University and Mary Hardin-Baylor University share a common identity as separate institutions?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.8629977530381632, ""false"": 0.1369848752391584, ""altro"": 1.080461780469616e-05}, ""convergente"": true}]"
15,is the world cup made out of solid gold,true,0,"[{""domanda_alt"": ""is the world cup made out of solid gold"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00252603473074976, ""false"": 0.9974644052715677, ""altro"": 7.922306236678861e-06}, ""convergente"": true}, {""domanda_alt"": ""Is the FIFA World Cup Trophy constructed from a solid block of pure gold?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 7.379467095885216e-06, ""false"": 0.9999904967037454, ""altro"": 2.2082558061518104e-06}, ""convergente"": true}, {""domanda_alt"": ""Is the FIFA World Cup Trophy made entirely from a single piece of pure gold?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 2.2557302200247094e-06, ""false"": 0.9999961537894779, ""altro"": 1.851820125660414e-06}, ""convergente"": true}, {""domanda_alt"": ""Is the FIFA World Cup Trophy composed solely from a unified block of unadulterated gold?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 5.142232427986159e-05, ""false"": 0.9999461034850582, ""altro"": 2.3447298679781217e-06}, ""convergente"": true}, {""domanda_alt"": ""Is the FIFA World Cup Trophy made entirely out of one solid piece of pure gold without any adulteration?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 7.48306386356212e-05, ""false"": 0.9999230117058089, ""altro"": 2.2868767295004006e-06}, ""convergente"": true}]",[]
16,is paris still the fashion capital of the world,true,0,"[{""domanda_alt"": ""is paris still the fashion capital of the world"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.02747622548680605, ""false"": 0.9724775257097491, ""altro"": 2.0386715130046232e-05}, ""convergente"": true}, {""domanda_alt"": ""Does Paris continue to dominate as the global epicenter of haute couture?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0021069355755792794, ""false"": 0.9978864739437903, ""altro"": 3.986774249262445e-06}, ""convergente"": true}, {""domanda_alt"": ""Is Paris still the world's preeminent hub for high-end fashion design and production?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00016960152485214215, ""false"": 0.9998260745518992, ""altro"": 3.076155253933354e-06}, ""convergente"": true}, {""domanda_alt"": ""Does Paris continue to hold its position as the global epicenter of luxury fashion creation and manufacturing?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0004704951462181938, ""false"": 0.9995245435511577, ""altro"": 3.1846537771574254e-06}, ""convergente"": true}, {""domanda_alt"": ""Does Paris still maintain its status as the world's leading hub for high-end fashion design and production?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.020024576917143676, ""false"": 0.9799515309930563, ""altro"": 1.2652606046495983e-05}, ""convergente"": true}]",[]
17,is the frankenstein chronicles based on a true story,false,0,"[{""domanda_alt"": ""is the frankenstein chronicles based on a true story"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 3.8962784119334674e-07, ""false"": 0.9999964864155494, ""altro"": 3.2895760479279587e-06}, ""convergente"": true}, {""domanda_alt"": ""Is \""The Frankenstein Chronicles\"" inspired by actual events or historical facts?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 4.374459939779195e-05, ""false"": 0.9999545295951504, ""altro"": 1.849265556829922e-06}, ""convergente"": true}, {""domanda_alt"": ""Does \""The Frankenstein Chronicles\"" draw creative inspiration from real-life occurrences or historical records?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.002595607790281676, ""false"": 0.9974018531063885, ""altro"": 2.7879509757426696e-06}, ""convergente"": true}, {""domanda_alt"": ""Does the series \""The Frankenstein Chronicles\"" derive imaginative stimuli from actual events or archival sources?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.19092299872013424, ""false"": 0.8090542548265107, ""altro"": 1.3591731049044641e-05}, ""convergente"": true}, {""domanda_alt"": ""Does the television series \""The Frankenstein Chronicles\"" draw creative inspiration from historical occurrences or utilize archival records as a foundation?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.01356546357760686, ""false"": 0.9864279998558925, ""altro"": 5.01029518038136e-06}, ""convergente"": true}]",[]
18,is the game show the chase still on the air,false,0,"[{""domanda_alt"": ""is the game show the chase still on the air"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 1.4263778757700769e-05, ""false"": 0.9999828926008756, ""altro"": 3.002771379984368e-06}, ""convergente"": true}, {""domanda_alt"": ""Is The Chase currently broadcasting new episodes?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 4.9312420256468085e-06, ""false"": 0.999993273153943, ""altro"": 2.0458818098516236e-06}, ""convergente"": true}, {""domanda_alt"": ""Are recent installments of The Chase still being aired?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 2.3772345719041372e-05, ""false"": 0.9999743345677049, ""altro"": 2.061166162992519e-06}, ""convergente"": true}, {""domanda_alt"": ""Are current episodes of The Chase continuing to be broadcast?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 4.548217945029938e-06, ""false"": 0.9999929990860205, ""altro"": 2.4318124243674453e-06}, ""convergente"": true}, {""domanda_alt"": ""Is The Chase currently airing its ongoing seasons?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0001151344009780489, ""false"": 0.9998805829288109, ""altro"": 3.7105242108666013e-06}, ""convergente"": true}]",[]
19,do they make a new champions league trophy every year,false,2,"[{""domanda_alt"": ""do they make a new champions league trophy every year"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.26215619043785593, ""false"": 0.7378160304289586, ""altro"": 1.1562638728398723e-05}, ""convergente"": true}, {""domanda_alt"": ""Is a fresh Champions League trophy produced annually?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.275258099145645, ""false"": 0.7247277853038897, ""altro"": 7.720408928950832e-06}, ""convergente"": true}, {""domanda_alt"": ""Is there an entirely new Champions League trophy awarded every year?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.29684118529764686, ""false"": 0.7031369736542985, ""altro"": 1.0487133393672334e-05}, ""convergente"": true}, {""domanda_alt"": ""Does a completely fresh Champions League trophy get issued annually?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.023450287717817125, ""false"": 0.9765438725750742, ""altro"": 4.506480393669463e-06}, ""convergente"": true}, {""domanda_alt"": ""Is a brand-new Champions League trophy produced every year?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.28886766007430464, ""false"": 0.7111119929788459, ""altro"": 9.018896374741889e-06}, ""convergente"": true}]","[{""domanda_alt"": ""Does the Champions League present a new winner with a trophy every year?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.7854532644420774, ""false"": 0.21452150386662985, ""altro"": 1.2696114474610745e-05}, ""convergente"": true}, {""domanda_alt"": ""Is the Champions League trophy reissued from scratch each year?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.5507830110814126, ""false"": 0.44920497699944795, ""altro"": 6.680915228560435e-06}, ""convergente"": true}]"
20,can you play phase 10 with 7 players,false,0,"[{""domanda_alt"": ""can you play phase 10 with 7 players"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 6.057888681567887e-07, ""false"": 0.9999977769880021, ""altro"": 1.6455876711913302e-06}, ""convergente"": true}, {""domanda_alt"": ""Is it possible to accommodate a game of Phase 10 with seven individuals participating simultaneously?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0018207874996499424, ""false"": 0.9981764458170851, ""altro"": 2.297607872922387e-06}, ""convergente"": true}, {""domanda_alt"": ""Can a group of seven people play Phase 10 together at the same time?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 1.364185558741226e-06, ""false"": 0.9999965524040019, ""altro"": 1.9016601177781994e-06}, ""convergente"": true}, {""domanda_alt"": ""Is it possible for a team of seven individuals to simultaneously participate in the game Phase 10?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 5.976467367096747e-07, ""false"": 0.9999985266722301, ""altro"": 1.0159164404890508e-06}, ""convergente"": true}, {""domanda_alt"": ""Can a group of seven people engage in the activity of playing Phase 10 at the same time?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 1.8123345866762305e-06, ""false"": 0.9999970678833554, ""altro"": 1.3078767437650004e-06}, ""convergente"": true}]",[]
21,does the moment of inertia depend on the axis of rotation,true,3,"[{""domanda_alt"": ""does the moment of inertia depend on the axis of rotation"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9984455414230078, ""false"": 0.0015541821675451636, ""altro"": 2.8045279738171496e-07}, ""convergente"": true}, {""domanda_alt"": ""Is the moment of inertia a function of the chosen axis of rotation?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9968656900735199, ""false"": 0.003134261157099482, ""altro"": 1.2106851452198249e-07}, ""convergente"": true}, {""domanda_alt"": ""Does the moment of inertia rely on the specific axis selected for rotational motion?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9868072058686325, ""false"": 0.013192195275830872, ""altro"": 2.768859720022307e-07}, ""convergente"": true}, {""domanda_alt"": ""Is the chosen rotational axis a determining factor in defining the moment of inertia?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9970951595211279, ""false"": 0.00290425651865576, ""altro"": 6.743747561905728e-07}, ""convergente"": true}, {""domanda_alt"": ""Does the selected axis of rotation have a significant impact on the calculation of moment of inertia?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9902703522083393, ""false"": 0.009728747984402859, ""altro"": 8.104849460460667e-07}, ""convergente"": true}]","[{""domanda_alt"": ""Is the magnitude of rotational inertia invariant with respect to a change in the axis of rotation?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0026868086526024553, ""false"": 0.9973112265590101, ""altro"": 1.8033784650360447e-06}, ""convergente"": true}, {""domanda_alt"": ""Does the moment of inertia remain constant when the axis of rotation is varied?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 5.826855658765597e-06, ""false"": 0.9999937599063267, ""altro"": 5.358969289601418e-07}, ""convergente"": true}, {""domanda_alt"": ""Does the moment of inertia depend on the specific orientation of the rotational axis?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.05377406291673005, ""false"": 0.9462220332486244, ""altro"": 2.0273144083891217e-06}, ""convergente"": true}]"
22,did hawaii used to be called the sandwich islands,true,0,"[{""domanda_alt"": ""did hawaii used to be called the sandwich islands"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9996674153248841, ""false"": 0.0003321214269488794, ""altro"": 3.8017888916085833e-07}, ""convergente"": true}, {""domanda_alt"": ""Was Hawaii formerly known as the Sandwich Islands?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9996071272626845, ""false"": 0.00039242340446230916, ""altro"": 3.6335875757653465e-07}, ""convergente"": true}, {""domanda_alt"": ""Did Hawaii previously go by the name of the Sandwich Islands?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9988058054354101, ""false"": 0.001193881755132226, ""altro"": 3.427921937046623e-07}, ""convergente"": true}, {""domanda_alt"": ""Was Hawaii ever known as the Sandwich Islands before its current designation?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9998680111413549, ""false"": 0.0001320097722698783, ""altro"": 3.0588182932069647e-07}, ""convergente"": true}, {""domanda_alt"": ""Did Hawaii have a name change from \""Sandwich Islands\"" to its present-day designation at some point in history?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9998605030818345, ""false"": 0.00013910549556050308, ""altro"": 5.231839413834398e-07}, ""convergente"": true}]",[]
23,does cheddar cheese have to be made in cheddar,false,0,"[{""domanda_alt"": ""does cheddar cheese have to be made in cheddar"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.008002802658090877, ""false"": 0.9919876713160459, ""altro"": 6.50307864778435e-06}, ""convergente"": true}, {""domanda_alt"": ""Must Cheddar cheese necessarily originate from Cheddar?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.005574842681615136, ""false"": 0.9944197912108689, ""altro"": 3.874223401198766e-06}, ""convergente"": true}, {""domanda_alt"": ""Is it a requirement that genuine Cheddar cheese comes exclusively from the region of Cheddar?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.019752576102512492, ""false"": 0.980238973236754, ""altro"": 5.229107286692156e-06}, ""convergente"": true}, {""domanda_alt"": ""Must one's Cheddar cheese be solely sourced from the vicinity of Cheddar to be considered authentic?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0379672155543761, ""false"": 0.9620219091127312, ""altro"": 6.88554982825941e-06}, ""convergente"": true}, {""domanda_alt"": ""Is it essential that genuine Cheddar cheese can only originate from within the Cheddar region?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.047452327428632465, ""false"": 0.9525387037917085, ""altro"": 5.115961237709849e-06}, ""convergente"": true}]",[]
24,does a woman's age affect birth defects,true,0,"[{""domanda_alt"": ""does a woman's age affect birth defects"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.814330595701195, ""false"": 0.18564843796218636, ""altro"": 7.457203284615921e-06}, ""convergente"": true}, {""domanda_alt"": ""Does maternal age have an impact on the likelihood of congenital anomalies in newborns?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.8940769290648194, ""false"": 0.10590491686280991, ""altro"": 8.680069946787645e-06}, ""convergente"": true}, {""domanda_alt"": ""How does a mother's age influence the risk of birth defects in infants?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.7213926211347997, ""false"": 0.27858603156307216, ""altro"": 8.04596141016421e-06}, ""convergente"": true}, {""domanda_alt"": ""What is the correlation between maternal age at childbirth and the likelihood of congenital abnormalities in newborns?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9223953354333482, ""false"": 0.07758624134399669, ""altro"": 7.677480300378189e-06}, ""convergente"": true}, {""domanda_alt"": ""How does the mother's age at delivery affect the incidence of birth defects in infants?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.6822107855240559, ""false"": 0.3177699899065384, ""altro"": 8.121657165762055e-06}, ""convergente"": true}]",[]
25,have the oakland athletics won a world series,true,0,"[{""domanda_alt"": ""have the oakland athletics won a world series"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9997302350695018, ""false"": 0.00026588583965793345, ""altro"": 4.034163920336898e-06}, ""convergente"": true}, {""domanda_alt"": ""Have the Oakland Athletics secured a World Series championship?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9468722815640385, ""false"": 0.05310520873581835, ""altro"": 1.4028759713801154e-05}, ""convergente"": true}, {""domanda_alt"": ""Has the Oakland Athletics franchise achieved a Major League Baseball World Series title?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9994512165031831, ""false"": 0.0005470607067400535, ""altro"": 1.7262901303465386e-06}, ""convergente"": true}, {""domanda_alt"": ""Has the Oakland Athletics organization secured a championship in the history of Major League Baseball?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9995212195992034, ""false"": 0.000477042175883735, ""altro"": 1.82994550227269e-06}, ""convergente"": true}, {""domanda_alt"": ""Does the Oakland Athletics franchise have a Major League Baseball championship win to its credit?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9987425272250334, ""false"": 0.0012543869111346852, ""altro"": 3.048005128757877e-06}, ""convergente"": true}]",[]
26,is there going to be a season 2 of la piloto,true,0,"[{""domanda_alt"": ""is there going to be a season 2 of la piloto"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9996505402450854, ""false"": 0.0003487301884738773, ""altro"": 8.869490812265106e-07}, ""convergente"": true}, {""domanda_alt"": ""Will La Piloto have a second season?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.999807859090205, ""false"": 0.00019151735418722788, ""altro"": 3.6861206873347653e-07}, ""convergente"": true}, {""domanda_alt"": ""Will there be a subsequent series for La Piloto?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.7352528877170214, ""false"": 0.26288122474780196, ""altro"": 0.0018057628174178522}, ""convergente"": true}, {""domanda_alt"": ""Is there going to be another season of La Piloto?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.6619770214936853, ""false"": 0.3376944364684879, ""altro"": 0.00028480226061269566}, ""convergente"": true}, {""domanda_alt"": ""Will a subsequent installment of La Piloto television series be produced?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9979812723045997, ""false"": 0.0020168934143386524, ""altro"": 1.7343221355036585e-06}, ""convergente"": true}]",[]
27,is a vulture the same as a buzzard,true,0,"[{""domanda_alt"": ""is a vulture the same as a buzzard"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00022075537464706974, ""false"": 0.9997732958485861, ""altro"": 4.599702336614708e-06}, ""convergente"": true}, {""domanda_alt"": ""Are vultures equivalent to buzzards in terms of their characteristics?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0004316210593391797, ""false"": 0.9995636549366582, ""altro"": 4.342306494670419e-06}, ""convergente"": true}, {""domanda_alt"": ""Do the traits of vultures resemble those of buzzards?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0662941621771341, ""false"": 0.9336686932019151, ""altro"": 1.8899443183316526e-05}, ""convergente"": true}, {""domanda_alt"": ""Do the characteristics of vultures share similarities with those of buzzards?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.20958090389357933, ""false"": 0.7903710810739741, ""altro"": 2.107755198260682e-05}, ""convergente"": true}, {""domanda_alt"": ""Do the attributes of vultures exhibit parallelisms with those of buzzards?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.017901788254990402, ""false"": 0.9820742282370987, ""altro"": 1.3386907748608266e-05}, ""convergente"": true}]",[]
28,can you mail something with no return address,true,2,"[{""domanda_alt"": ""can you mail something with no return address"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9633970943000184, ""false"": 0.03659929607640571, ""altro"": 2.413312420340094e-06}, ""convergente"": true}, {""domanda_alt"": ""Is it possible to send a package without including an address for responses or correspondence?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9987091883081831, ""false"": 0.0012906258757153703, ""altro"": 2.6246866502931154e-07}, ""convergente"": true}, {""domanda_alt"": ""Can one dispatch a parcel without specifying a return mailing address?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9018806311851036, ""false"": 0.09811440758055733, ""altro"": 2.754328294000061e-06}, ""convergente"": true}, {""domanda_alt"": ""Is it possible to send a package without including a recipient's return shipping address?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9466109061395318, ""false"": 0.05338342288964588, ""altro"": 3.833815349402152e-06}, ""convergente"": true}, {""domanda_alt"": ""Can you dispatch a parcel without requiring the beneficiary's return mailing information?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.8299557070941346, ""false"": 0.17003690000033364, ""altro"": 3.7471938396902726e-06}, ""convergente"": true}]","[{""domanda_alt"": ""Must you provide a return mailing address when sending a package?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.18562765212514318, ""false"": 0.8143608305411544, ""altro"": 6.000614681478061e-06}, ""convergente"": true}, {""domanda_alt"": ""Must a parcel's sender provide a return mailing address when sending it?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.06348615690116971, ""false"": 0.9365082599938784, ""altro"": 3.628859188152489e-06}, ""convergente"": true}]"
