id,domanda,reale,alternative_json
3209,do you get paid when on administrative leave,true,"[{""domanda_alt"": ""do you get paid when on administrative leave"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999474315950377, ""false"": 3.367179348981035e-05, ""altro"": 1.7182258447615054e-05}, ""ordine"": null}, {""domanda_alt"": ""Is there compensation during administrative leave?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.999949501304598, ""false"": 3.64526380738098e-05, ""altro"": 1.3347609017312092e-05}, ""ordine"": null}, {""domanda_alt"": ""Are there salary payments during administrative leave?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999379335705897, ""false"": 5.1037308993521754e-05, ""altro"": 1.0523106917680043e-05}, ""ordine"": null}, {""domanda_alt"": ""Is there compensation during a period of administrative leave?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999389139792906, ""false"": 4.4475728689028555e-05, ""altro"": 1.4912890507057883e-05}, ""ordine"": null}, {""domanda_alt"": ""Are you compensated during administrative leave?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999104002432221, ""false"": 6.569570867361481e-05, ""altro"": 2.118633288143324e-05}, ""ordine"": null}, {""domanda_alt"": ""Is there compensation received during a period of administrative leave?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999407649037421, ""false"": 4.1399795717245486e-05, ""altro"": 1.612868192970241e-05}, ""ordine"": null}, {""domanda_alt"": ""Is there compensation during administrative leave?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.999949501304598, ""false"": 3.64526380738098e-05, ""altro"": 1.3347609017312092e-05}, ""ordine"": null}, {""domanda_alt"": ""Are there payments received during administrative leave?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999400057601698, ""false"": 4.4210704398129654e-05, ""altro"": 1.4196966841574747e-05}, ""ordine"": null}, {""domanda_alt"": ""Is there compensation during administrative leave?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.999949501304598, ""false"": 3.64526380738098e-05, ""altro"": 1.3347609017312092e-05}, ""ordine"": null}, {""domanda_alt"": ""Are employees compensated during administrative leave?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999313962990636, ""false"": 5.123613497550431e-05, ""altro"": 1.6211947432502394e-05}, ""ordine"": null}, {""domanda_alt"": ""Are you compensated during administrative leave?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999104002432221, ""false"": 6.569570867361481e-05, ""altro"": 2.118633288143324e-05}, ""ordine"": null}]"
3210,is there a such thing as yellow watermelon,true,"[{""domanda_alt"": ""is there a such thing as yellow watermelon"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9998587500166397, ""false"": 0.00010344073018287926, ""altro"": 3.2300395938212046e-05}, ""ordine"": null}, {""domanda_alt"": ""Do yellow watermelons exist?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9997055863804123, ""false"": 0.0002613011663793841, ""altro"": 2.670104197538682e-05}, ""ordine"": null}, {""domanda_alt"": ""Do watermelons come in a yellow color?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9998833042564734, ""false"": 7.760796575052236e-05, ""altro"": 3.6048629102891916e-05}, ""ordine"": null}, {""domanda_alt"": ""Does yellow watermelon exist?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9997338715517765, ""false"": 0.00022581512717695604, ""altro"": 3.3467912182656067e-05}, ""ordine"": null}, {""domanda_alt"": ""Do yellow watermelons exist?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9997055863804123, ""false"": 0.0002613011663793841, ""altro"": 2.670104197538682e-05}, ""ordine"": null}, {""domanda_alt"": ""Do watermelons ever come in yellow?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9998526478440992, ""false"": 9.415978774185664e-05, ""altro"": 4.96459877120792e-05}, ""ordine"": null}, {""domanda_alt"": ""Does yellow watermelon exist?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9997338715517765, ""false"": 0.00022581512717695604, ""altro"": 3.3467912182656067e-05}, ""ordine"": null}, {""domanda_alt"": ""Does yellow watermelon exist?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9997551620738341, ""false"": 0.00020834672576643465, ""altro"": 3.058406625608735e-05}, ""ordine"": null}, {""domanda_alt"": ""Does yellow watermelon exist?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9997551620738341, ""false"": 0.00020834672576643465, ""altro"": 3.058406625608735e-05}, ""ordine"": null}, {""domanda_alt"": ""Do watermelons come in a yellow variety?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999072331927823, ""false"": 5.766333355987938e-05, ""altro"": 3.225712177101121e-05}, ""ordine"": null}, {""domanda_alt"": ""Do yellow watermelons exist?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9997055863804123, ""false"": 0.0002613011663793841, ""altro"": 2.670104197538682e-05}, ""ordine"": null}]"
3211,is picante sauce the same as taco sauce,false,"[{""domanda_alt"": ""is picante sauce the same as taco sauce"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00010136041896863716, ""false"": 0.9998820032471147, ""altro"": 1.6146656737732072e-05}, ""ordine"": null}, {""domanda_alt"": ""Are picante and taco sauces identical?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00013631693839374293, ""false"": 0.9998420279170521, ""altro"": 2.1004365165318723e-05}, ""ordine"": null}, {""domanda_alt"": ""Are picante sauce and taco sauce identical?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 9.440210399671041e-05, ""false"": 0.9998864577643655, ""altro"": 1.8490630671757284e-05}, ""ordine"": null}, {""domanda_alt"": ""Do picante sauce and taco sauce have the same flavor profile?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.000367546962573388, ""false"": 0.999608294684385, ""altro"": 2.1968242324566507e-05}, ""ordine"": null}, {""domanda_alt"": ""Are picante sauce and taco sauce identical?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 9.440210399671041e-05, ""false"": 0.9998864577643655, ""altro"": 1.8490630671757284e-05}, ""ordine"": null}, {""domanda_alt"": ""Are picante sauce and taco sauce interchangeable?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00019813126140088566, ""false"": 0.9997815487689949, ""altro"": 1.9534920076397493e-05}, ""ordine"": null}, {""domanda_alt"": ""Are picante sauce and taco sauce equivalent?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00013557573957295523, ""false"": 0.9998443962123513, ""altro"": 1.9425914568126056e-05}, ""ordine"": null}, {""domanda_alt"": ""Are picante sauce and taco sauce essentially identical?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 9.919037052051267e-05, ""false"": 0.9998841540437701, ""altro"": 1.623986435235404e-05}, ""ordine"": null}, {""domanda_alt"": ""Are picante and taco sauces equivalent?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0001291418196306475, ""false"": 0.9998520403932933, ""altro"": 1.7981885381750072e-05}, ""ordine"": null}, {""domanda_alt"": ""Are picante and taco sauces identical?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00013631693839374293, ""false"": 0.9998420279170521, ""altro"": 2.1004365165318723e-05}, ""ordine"": null}, {""domanda_alt"": ""Are picante sauce and taco sauce identical?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 9.440210399671041e-05, ""false"": 0.9998864577643655, ""altro"": 1.8490630671757284e-05}, ""ordine"": null}]"
3212,is it law to get paid maternity leave,false,"[{""domanda_alt"": ""is it law to get paid maternity leave"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0005145047968956508, ""false"": 0.9994587840586788, ""altro"": 2.3266416939420476e-05}, ""ordine"": null}, {""domanda_alt"": ""Is paid maternity leave legally required?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0006701134664012973, ""false"": 0.999300313015702, ""altro"": 2.5204753548096268e-05}, ""ordine"": null}, {""domanda_alt"": ""Is paid maternity leave legally mandated?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0005772391343966644, ""false"": 0.999392066908869, ""altro"": 2.6896668629654784e-05}, ""ordine"": null}, {""domanda_alt"": ""Is receiving paid maternity leave legally mandated?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0007900084238467618, ""false"": 0.999179344473353, ""altro"": 2.724468254858399e-05}, ""ordine"": null}, {""domanda_alt"": ""Is paid maternity leave legally required?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0006701134664012973, ""false"": 0.999300313015702, ""altro"": 2.5204753548096268e-05}, ""ordine"": null}, {""domanda_alt"": ""Is paid maternity leave legally required?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0007092437459250871, ""false"": 0.9992622605787325, ""altro"": 2.4572524922168142e-05}, ""ordine"": null}, {""domanda_alt"": ""Is paid maternity leave legally required?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0007092437459250871, ""false"": 0.9992622605787325, ""altro"": 2.4572524922168142e-05}, ""ordine"": null}, {""domanda_alt"": ""Is receiving paid time off after childbirth legally required?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0007508977652895717, ""false"": 0.9992272024878004, ""altro"": 1.935351103241099e-05}, ""ordine"": null}, {""domanda_alt"": ""Is paid maternity leave legally required?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0006701134664012973, ""false"": 0.999300313015702, ""altro"": 2.5204753548096268e-05}, ""ordine"": null}, {""domanda_alt"": ""Is paid maternity leave legally required?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0007092437459250871, ""false"": 0.9992622605787325, ""altro"": 2.4572524922168142e-05}, ""ordine"": null}, {""domanda_alt"": ""Is paid maternity leave legally required?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0007092437459250871, ""false"": 0.9992622605787325, ""altro"": 2.4572524922168142e-05}, ""ordine"": null}]"
3213,will there be a season six of breaking bad,false,"[{""domanda_alt"": ""will there be a season six of breaking bad"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0004770250325294807, ""false"": 0.9994900132864349, ""altro"": 2.972350983892851e-05}, ""ordine"": null}, {""domanda_alt"": ""Is Breaking Bad getting renewed for a sixth season?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.000400623948765696, ""false"": 0.9995627258210468, ""altro"": 3.2918022341665273e-05}, ""ordine"": null}, {""domanda_alt"": ""Is a sixth season of Breaking Bad planned?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0005520938925912779, ""false"": 0.999403090988322, ""altro"": 3.878039391926263e-05}, ""ordine"": null}, {""domanda_alt"": ""Is a sixth season of Breaking Bad planned?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0005560638257773383, ""false"": 0.9993981067561282, ""altro"": 4.0042801530567565e-05}, ""ordine"": null}, {""domanda_alt"": ""Is Breaking Bad getting renewed for a sixth season?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.000400623948765696, ""false"": 0.9995627258210468, ""altro"": 3.2918022341665273e-05}, ""ordine"": null}, {""domanda_alt"": ""Is Breaking Bad getting renewed for a sixth season?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00042890470404823564, ""false"": 0.9995326564048691, ""altro"": 3.426052959841999e-05}, ""ordine"": null}, {""domanda_alt"": ""Is Breaking Bad getting renewed for a sixth season?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00042890470404823564, ""false"": 0.9995326564048691, ""altro"": 3.426052959841999e-05}, ""ordine"": null}, {""domanda_alt"": ""Is Breaking Bad getting renewed for a sixth season?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00042890470404823564, ""false"": 0.9995326564048691, ""altro"": 3.426052959841999e-05}, ""ordine"": null}, {""domanda_alt"": ""Is a sixth season of Breaking Bad planned?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0005520938925912779, ""false"": 0.999403090988322, ""altro"": 3.878039391926263e-05}, ""ordine"": null}, {""domanda_alt"": ""Is Breaking Bad getting renewed for a sixth season?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.000400623948765696, ""false"": 0.9995627258210468, ""altro"": 3.2918022341665273e-05}, ""ordine"": null}, {""domanda_alt"": ""Is a sixth season of Breaking Bad planned?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0005520938925912779, ""false"": 0.999403090988322, ""altro"": 3.878039391926263e-05}, ""ordine"": null}]"
3214,is there a season 3 of indian summers,false,"[{""domanda_alt"": ""is there a season 3 of indian summers"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0002980424330767708, ""false"": 0.9996862557699059, ""altro"": 1.5072760808762972e-05}, ""ordine"": null}, {""domanda_alt"": ""Will there be another season of Indian Summers?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0004103971767973926, ""false"": 0.9995613581456879, ""altro"": 2.5063957015770363e-05}, ""ordine"": null}, {""domanda_alt"": ""Will Indian Summers return for a third season?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00015794925133240495, ""false"": 0.9998251506535258, ""altro"": 1.5806776136906745e-05}, ""ordine"": null}, {""domanda_alt"": ""Has Indian Summers been renewed for a third season?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0001746121007953496, ""false"": 0.9998071867270703, ""altro"": 1.7218466316290378e-05}, ""ordine"": null}, {""domanda_alt"": ""Will Indian Summers have a third season?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0001707840240561532, ""false"": 0.9998136378557808, ""altro"": 1.4958396986264106e-05}, ""ordine"": null}, {""domanda_alt"": ""Has Indian Summers been renewed for a third season?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0001746121007953496, ""false"": 0.9998071867270703, ""altro"": 1.7218466316290378e-05}, ""ordine"": null}, {""domanda_alt"": ""Will Indian Summers have a third season?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0001707840240561532, ""false"": 0.9998136378557808, ""altro"": 1.4958396986264106e-05}, ""ordine"": null}, {""domanda_alt"": ""Will Indian Summers return for a third season?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00015794925133240495, ""false"": 0.9998251506535258, ""altro"": 1.5806776136906745e-05}, ""ordine"": null}, {""domanda_alt"": ""Has Indian Summers been renewed for a third season?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0001746121007953496, ""false"": 0.9998071867270703, ""altro"": 1.7218466316290378e-05}, ""ordine"": null}, {""domanda_alt"": ""Will Indian Summers have another season?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00037937403716187387, ""false"": 0.9995949831301656, ""altro"": 2.2717747674839128e-05}, ""ordine"": null}, {""domanda_alt"": ""Has Indian Summers been renewed for a third season?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0001746121007953496, ""false"": 0.9998071867270703, ""altro"": 1.7218466316290378e-05}, ""ordine"": null}]"
3215,is there a place called cabot cove maine,false,"[{""domanda_alt"": ""is there a place called cabot cove maine"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.542366007913109, ""false"": 0.45711431336987735, ""altro"": 0.00028166704680746934}, ""ordine"": null}, {""domanda_alt"": ""Does a location named Cabot Cove exist in Maine?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9984148209911354, ""false"": 0.0014888357256850704, ""altro"": 7.151367036432745e-05}, ""ordine"": null}, {""domanda_alt"": ""Does a location named Cabot Cove exist in Maine?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9985465532555656, ""false"": 0.001353946578629997, ""altro"": 7.441655024088403e-05}, ""ordine"": null}, {""domanda_alt"": ""Does a location named Cabot Cove exist in the state of Maine?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9976474060204713, ""false"": 0.002242841196472422, ""altro"": 7.528872937326799e-05}, ""ordine"": null}, {""domanda_alt"": ""Does a location named Cabot Cove exist in the state of Maine?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9978653218268398, ""false"": 0.002013613861567571, ""altro"": 8.467244132367376e-05}, ""ordine"": null}, {""domanda_alt"": ""Does Cabot Cove exist in the state of Maine?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.969333349707602, ""false"": 0.030225340776136686, ""altro"": 0.00025451830880501776}, ""ordine"": null}, {""domanda_alt"": ""Does Cabot Cove exist in Maine?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.966234532185219, ""false"": 0.03332699999674445, ""altro"": 0.0002413154094348981}, ""ordine"": null}, {""domanda_alt"": ""Does a location named Cabot Cove exist in Maine?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9984148209911354, ""false"": 0.0014888357256850704, ""altro"": 7.151367036432745e-05}, ""ordine"": null}, {""domanda_alt"": ""Does Cabot Cove exist in the state of Maine?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.969333349707602, ""false"": 0.030225340776136686, ""altro"": 0.00025451830880501776}, ""ordine"": null}, {""domanda_alt"": ""Does Cabot Cove exist in the state of Maine?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9748962115309987, ""false"": 0.024686551266468758, ""altro"": 0.00024110701117913854}, ""ordine"": null}, {""domanda_alt"": ""Does Cabot Cove exist in the state of Maine?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9748962115309987, ""false"": 0.024686551266468758, ""altro"": 0.00024110701117913854}, ""ordine"": null}]"
3216,is the national anthem and the star spangled banner the same thing,true,"[{""domanda_alt"": ""is the national anthem and the star spangled banner the same thing"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9996657343048737, ""false"": 0.00030609889393213267, ""altro"": 2.471517372741461e-05}, ""ordine"": null}, {""domanda_alt"": ""Are \""The Star-Spangled Banner\"" and the national anthem one and the same?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.999940139684496, ""false"": 3.0636888193819196e-05, ""altro"": 2.6508059197423372e-05}, ""ordine"": null}, {""domanda_alt"": ""Are \""The Star-Spangled Banner\"" and the national anthem one and the same?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999360507926678, ""false"": 3.0434323101780852e-05, ""altro"": 3.0035398982959785e-05}, ""ordine"": null}, {""domanda_alt"": ""Are \""The National Anthem\"" and \""The Star-Spangled Banner\"" referring to the same song?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999358747933675, ""false"": 3.87000049596216e-05, ""altro"": 2.241326066924107e-05}, ""ordine"": null}, {""domanda_alt"": ""Are \""The Star-Spangled Banner\"" and the national anthem synonymous?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999328299243726, ""false"": 4.1016592017418935e-05, ""altro"": 2.3126532917144325e-05}, ""ordine"": null}, {""domanda_alt"": ""Are \""The National Anthem\"" and \""The Star-Spangled Banner\"" referring to the same song?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999358747933675, ""false"": 3.87000049596216e-05, ""altro"": 2.241326066924107e-05}, ""ordine"": null}, {""domanda_alt"": ""Are \""The Star-Spangled Banner\"" and the national anthem one and the same?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.999940139684496, ""false"": 3.0636888193819196e-05, ""altro"": 2.6508059197423372e-05}, ""ordine"": null}, {""domanda_alt"": ""Are \""The Star-Spangled Banner\"" and the national anthem one and the same?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999360507926678, ""false"": 3.0434323101780852e-05, ""altro"": 3.0035398982959785e-05}, ""ordine"": null}, {""domanda_alt"": ""Are \""The Star-Spangled Banner\"" and the national anthem one and the same?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999360507926678, ""false"": 3.0434323101780852e-05, ""altro"": 3.0035398982959785e-05}, ""ordine"": null}, {""domanda_alt"": ""Are \""The Star-Spangled Banner\"" and the national anthem one and the same?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9999360507926678, ""false"": 3.0434323101780852e-05, ""altro"": 3.0035398982959785e-05}, ""ordine"": null}, {""domanda_alt"": ""Are \""The National Anthem\"" and \""The Star-Spangled Banner\"" one and the same?"", ""risposta_pulita"": ""true"", ""probabilita"": {""true"": 0.9998964805878446, ""false"": 6.959593127753575e-05, ""altro"": 2.8907659955642126e-05}, ""ordine"": null}]"
3217,did civil war come out before age of ultron,false,"[{""domanda_alt"": ""did civil war come out before age of ultron"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0015779689018554195, ""false"": 0.9983681567314273, ""altro"": 4.812981683193535e-05}, ""ordine"": null}, {""domanda_alt"": ""Was Civil War released earlier than Age of Ultron?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.017810298523445435, ""false"": 0.9820269602793182, ""altro"": 0.00012560005248409697}, ""ordine"": null}, {""domanda_alt"": ""Was Civil War released prior to Age of Ultron?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0010189716819621506, ""false"": 0.9989365950868894, ""altro"": 3.9500622578982316e-05}, ""ordine"": null}, {""domanda_alt"": ""Was Civil War released earlier than Age of Ultron?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.017810298523445435, ""false"": 0.9820269602793182, ""altro"": 0.00012560005248409697}, ""ordine"": null}, {""domanda_alt"": ""Was Civil War released prior to Age of Ultron?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0010189716819621506, ""false"": 0.9989365950868894, ""altro"": 3.9500622578982316e-05}, ""ordine"": null}, {""domanda_alt"": ""Was Civil War released earlier than Age of Ultron?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.017810298523445435, ""false"": 0.9820269602793182, ""altro"": 0.00012560005248409697}, ""ordine"": null}, {""domanda_alt"": ""Was Civil War released earlier than Age of Ultron?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.02026571108520033, ""false"": 0.9795941097145885, ""altro"": 0.0001078982513461429}, ""ordine"": null}, {""domanda_alt"": ""Was Civil War released earlier than Age of Ultron?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.02026571108520033, ""false"": 0.9795941097145885, ""altro"": 0.0001078982513461429}, ""ordine"": null}, {""domanda_alt"": ""Was Civil War released earlier than Age of Ultron?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.02026571108520033, ""false"": 0.9795941097145885, ""altro"": 0.0001078982513461429}, ""ordine"": null}, {""domanda_alt"": ""Was Civil War released earlier than Age of Ultron?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.02026571108520033, ""false"": 0.9795941097145885, ""altro"": 0.0001078982513461429}, ""ordine"": null}, {""domanda_alt"": ""Was Captain America: Civil War released earlier than Avengers: Age of Ultron?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.02024835814156177, ""false"": 0.9796130718633491, ""altro"": 0.000111001890122212}, ""ordine"": null}]"
3218,is there a bridge between morocco and spain,false,"[{""domanda_alt"": ""is there a bridge between morocco and spain"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0002118017530280953, ""false"": 0.9997593742288301, ""altro"": 2.566751218791385e-05}, ""ordine"": null}, {""domanda_alt"": ""Do Morocco and Spain have a connecting bridge?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00021367333044805946, ""false"": 0.9997635829468117, ""altro"": 2.0755492633532075e-05}, ""ordine"": null}, {""domanda_alt"": ""Do Morocco and Spain have a connecting bridge?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00020269077779072684, ""false"": 0.9997700371318055, ""altro"": 2.4858854510555307e-05}, ""ordine"": null}, {""domanda_alt"": ""Does a bridge connect Morocco and Spain?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00024921193506910276, ""false"": 0.9997145239300224, ""altro"": 3.223349497674231e-05}, ""ordine"": null}, {""domanda_alt"": ""Do Morocco and Spain have a connecting bridge?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00021367333044805946, ""false"": 0.9997635829468117, ""altro"": 2.0755492633532075e-05}, ""ordine"": null}, {""domanda_alt"": ""Does a bridge connect Morocco and Spain?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00024921193506910276, ""false"": 0.9997145239300224, ""altro"": 3.223349497674231e-05}, ""ordine"": null}, {""domanda_alt"": ""Does Morocco have a connecting bridge with Spain?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00030279944164636447, ""false"": 0.9996649477183452, ""altro"": 2.9145348535393512e-05}, ""ordine"": null}, {""domanda_alt"": ""Does a bridge connect Morocco and Spain?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00024921193506910276, ""false"": 0.9997145239300224, ""altro"": 3.223349497674231e-05}, ""ordine"": null}, {""domanda_alt"": ""Does a bridge connect Morocco and Spain?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0002924643056797301, ""false"": 0.9996656369682313, ""altro"": 3.6958830903741855e-05}, ""ordine"": null}, {""domanda_alt"": ""Does a bridge connect Morocco and Spain?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.0002924643056797301, ""false"": 0.9996656369682313, ""altro"": 3.6958830903741855e-05}, ""ordine"": null}, {""domanda_alt"": ""Do Morocco and Spain have a connecting bridge?"", ""risposta_pulita"": ""false"", ""probabilita"": {""true"": 0.00021367333044805946, ""false"": 0.9997635829468117, ""altro"": 2.0755492633532075e-05}, ""ordine"": null}]"
